Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.7072,46.2963,5.5556,3.7037,1.6233,7.6559,6.2111,1.5114,0.1831,1.3281,0.4794,1.5784,0.0934,-0.1238,-0.1061,-0.0758,0.0023,0.0156,0.8863,1.15,0.8488,1.0112,1.0412,1.1284,3.9323,3.9636,2.0702,1.6962,174.6469,143.3692,61.583,84.4913,42.6833,184.37,0.1393,0.6154,0.1024,3.9071,-0.8674,8.2827,-0.8674,18,11.6298,10.5561,4.585,0.2016,5.1646,4.0139,0.4344,1,Act1
0.6881,47.2727,5.4545,1.8182,1.5667,7.5111,6.2499,1.526,0.1867,1.3468,0.4629,1.57,0.0293,-0.0881,-0.069,-0.0892,-0.0136,0.0225,1.0143,1.0816,0.9544,1.0934,1.0244,1.1613,3.8565,3.9679,2.078,1.7555,161.8806,161.8806,29.8642,59.3464,42.6833,172.5136,0.1076,0.6328,0.1025,3.9044,0.0,8.6184,0.0,20,10.1649,10.9402,4.585,0.1044,5.1677,3.9193,0.4883,1,Act1
0.6503,40.5405,6.7568,2.7027,2.4543,7.536,6.0194,1.3316,0.1442,1.3442,0.603,1.5234,-0.0038,0.0869,0.1222,-0.1153,-0.1771,-0.1246,1.0322,1.1062,1.0833,1.1964,1.1211,1.0245,3.8104,3.9551,2.1434,1.8341,153.5779,153.5779,42.0227,86.5014,18.0108,172.9366,0.1041,0.6002,0.088,3.4693,-0.0735,4.8532,-0.0735,18,14.3273,15.639,4.3219,0.1606,4.1996,4.9747,0.4595,1,Act1
0.6645,43.6364,5.4545,1.8182,2.2212,7.6494,5.9169,1.4246,0.1702,1.3106,0.6397,1.5239,0.0735,-0.0809,-0.1117,-0.0065,-0.0215,0.0365,1.1334,0.9906,0.989,1.1095,0.9714,0.7568,3.8466,3.9647,2.0219,1.7117,156.942,156.942,33.6461,42.623,18.0108,144.7424,0.1237,0.591,0.11,3.6243,0.0,6.2815,0.0,16,9.0095,11.7643,4.2479,0.0998,4.5686,4.4365,0.657,1,Act1
0.7157,42.8571,10.7143,3.5714,0.9086,8.386,5.5346,1.3184,0.2957,1.2547,0.4585,1.5301,0.1279,0.0447,-0.1147,0.1609,0.0341,-0.1358,1.2132,0.8458,0.9995,0.9337,0.9419,0.9825,3.7408,3.8399,2.0333,1.2718,92.5603,61.2826,64.1315,104.7479,50.9079,127.3566,0.2874,0.5032,0.1769,3.8429,-0.2578,0.3325,-0.2578,7,4.8264,4.635,3.7004,0.3421,2.545,4.3594,0.8428,1,Act-1
0.735,41.9355,9.6774,3.2258,1.0748,7.8041,5.5152,1.3099,0.2835,1.2981,0.4712,1.5443,0.1105,0.023,-0.1284,0.1534,-0.0297,-0.0756,1.3457,0.8538,0.8329,0.9523,1.0479,1.0515,3.7592,3.8326,2.0227,1.3751,134.8401,64.4138,49.3901,81.0791,36.0215,122.0914,0.1959,0.5907,0.1762,3.6279,0.0004,4.3604,0.0004,9,5.5906,5.4227,3.7004,0.28,3.0914,4.3059,0.8973,1,Act1
0.7053,41.9355,9.6774,3.2258,0.9086,8.0088,5.5122,1.3161,0.2965,1.2988,0.4533,1.5555,0.1423,0.0274,-0.1644,0.1303,-0.0385,-0.0165,1.5606,0.9095,0.9205,0.9156,1.1464,0.9684,3.7449,3.8392,2.0324,1.3751,101.3119,70.0342,55.0105,56.8906,36.0215,127.7118,0.2098,0.5498,0.1769,3.7629,-0.1308,2.4157,-0.1308,8,5.7783,5.2569,3.7004,0.2966,2.7234,4.2641,0.8936,1,Act1
0.6528,39.5833,10.4167,2.0833,1.4944,7.6333,5.9649,1.4259,0.1949,1.2778,0.5565,1.4879,0.1008,-0.0272,-0.0925,0.0449,-0.0974,0.1187,1.0693,0.9118,0.9805,1.0359,1.094,1.0637,3.8549,4.0212,2.088,1.6668,89.4208,89.4208,24.818,109.1516,92.3661,120.4501,0.121,0.5839,0.119,3.8993,0.0,4.442,0.0,11,10.8247,9.947,4.0875,0.2698,2.7686,4.2671,0.6871,1,Act1
0.7027,42.2222,11.1111,4.4444,1.9698,7.8241,5.912,1.3783,0.1741,1.3102,0.5906,1.5656,0.0121,0.0034,-0.0411,-0.0438,-0.0646,0.0207,0.7522,1.4612,0.8799,1.1862,0.9732,0.9094,3.7875,3.9485,2.0006,1.6246,143.4056,143.4056,31.5466,83.7384,34.6738,141.3425,0.176,0.6,0.1288,3.4451,-0.1939,2.4356,-0.1071,11,10.4243,14.1947,4.2479,0.2124,2.1813,4.4507,0.6515,1,Act1
0.676,43.6364,9.0909,5.4545,2.1488,7.8838,6.2956,1.4394,0.1333,1.3466,0.5301,1.5799,0.0253,-0.1418,-0.06,0.1249,-0.043,-0.0651,1.1272,1.0861,1.0484,1.088,0.8916,0.8351,3.9754,4.1117,2.0558,1.762,115.9957,115.9957,49.662,111.2437,16.663,180.1964,0.1901,0.5361,0.1028,4.4954,-0.0713,1.053,-0.0817,14,11.7707,14.8709,4.5236,0.213,3.1345,4.4376,0.4677,1,Act1
0.7109,42.8571,11.9048,4.7619,1.7515,7.8622,5.9631,1.3916,0.1914,1.2879,0.5545,1.5573,0.0316,-0.0114,0.0479,-0.0839,-0.0654,-0.0593,0.7137,1.3624,0.813,1.1025,1.0307,0.9441,3.7987,3.9614,2.0057,1.5976,140.8711,140.8711,29.6632,83.7384,34.6738,134.623,0.1889,0.5963,0.1333,3.6672,-0.3193,2.9879,-0.2069,11,8.9518,12.2547,4.2479,0.2196,2.8474,4.5119,0.6818,1,Act1
0.6722,38.2979,8.5106,6.383,1.8462,7.7853,5.751,1.2793,0.1841,1.3204,0.5692,1.5175,0.0107,0.0548,0.1156,-0.0095,-0.065,-0.0946,0.6637,1.1522,0.8745,1.154,0.983,0.9559,3.7357,3.9315,2.0113,1.6031,114.892,114.892,40.5092,77.9527,34.6738,109.5778,0.1612,0.5835,0.1332,3.3846,-0.1088,1.5375,-0.0625,10,10.2903,10.951,3.7004,0.2072,1.9546,4.2995,0.7882,1,Act1
0.6889,47.5,5.0,2.5,1.2562,7.5833,5.9395,1.4119,0.2165,1.3582,0.4161,1.6035,-0.0337,-0.0821,-0.017,0.0803,0.0538,0.0424,1.1481,0.9294,1.0926,1.2016,1.0912,1.022,3.8463,3.9407,2.0378,1.7731,111.4395,111.4395,26.1532,25.1449,34.7963,123.5204,0.1125,0.6267,0.1442,3.6754,-0.0027,3.2525,-0.0027,15,6.6787,10.1646,4.1699,0.1546,3.5789,4.1236,0.6508,1,Act1
0.6664,43.75,4.1667,6.25,1.4793,7.6603,6.0655,1.404,0.1971,1.3366,0.478,1.5593,0.0466,-0.1138,-0.0292,0.1033,-0.0445,0.1109,1.1514,1.0177,0.9191,1.0512,1.1867,1.1038,3.8489,3.9503,2.0407,1.7738,124.7399,124.7399,36.6401,47.1447,34.7963,115.0547,0.1368,0.5775,0.1245,3.9707,-0.1088,4.1772,-0.1088,13,10.352,9.4061,4.1699,0.1808,3.3707,4.2549,0.7772,1,Act1
0.6843,43.75,4.1667,6.25,1.5309,7.7202,6.1263,1.4004,0.1971,1.3203,0.4757,1.5385,0.06,-0.0641,0.003,0.1166,-0.0434,0.1005,1.0928,0.7741,0.8338,1.0447,1.1824,1.1104,3.8493,3.9502,2.0403,1.7741,157.913,118.7643,40.1407,86.2933,34.7963,109.0791,0.1599,0.5737,0.1205,3.9709,-0.1402,4.668,-0.1402,13,10.2322,9.5673,4.1699,0.1646,3.9723,4.3841,0.7362,1,Act1
0.6962,45.4545,4.5455,4.5455,1.296,7.6911,6.0629,1.4124,0.2109,1.3286,0.4319,1.5557,0.034,-0.0723,-0.0614,0.0353,0.0037,0.0502,1.0654,0.7287,0.906,1.1151,1.1202,0.963,3.8481,3.9459,2.039,1.7737,151.2627,112.1141,34.8973,75.2935,34.7963,113.3119,0.151,0.5936,0.1299,3.9376,-0.125,4.1624,-0.125,14,8.5038,10.519,4.1699,0.1525,4.0752,4.279,0.7581,1,Act1
0.6578,42.3077,3.8462,7.6923,1.4643,7.6905,6.1369,1.4,0.1975,1.3282,0.4941,1.542,0.0758,-0.1376,-0.0238,0.1704,-0.0869,0.1463,1.0776,0.8987,0.852,0.9915,1.2287,1.1851,3.8503,3.9549,2.0424,1.7741,131.3902,131.3902,41.8835,58.1446,34.7963,110.8219,0.1462,0.5597,0.1168,4.1414,-0.1706,4.2676,-0.1706,12,10.0261,8.6959,4.1699,0.1908,3.2731,4.2023,0.728,1,Act1
0.6743,42.3077,3.8462,7.6923,1.503,7.7452,6.1936,1.3968,0.1971,1.3133,0.4912,1.5237,0.0823,-0.0946,0.0038,0.1842,-0.086,0.1404,1.0447,0.699,0.7726,0.984,1.2244,1.1921,3.8506,3.9549,2.0421,1.7744,164.5632,125.4145,45.3841,97.2932,34.7963,104.8463,0.1674,0.5572,0.1133,4.1415,-0.202,4.7275,-0.202,12,9.9553,8.73,4.1699,0.1749,3.784,4.328,0.6825,1,Act1
0.7052,46.5116,4.6512,6.9767,1.4497,7.7094,6.149,1.3955,0.1781,1.3445,0.3959,1.5461,0.0124,0.0242,0.0176,0.1038,-0.0136,0.0723,1.1078,0.6813,0.8952,1.0946,1.1166,1.0693,3.8625,3.9709,2.0322,1.7707,142.7971,103.6484,46.7909,86.2933,34.7963,137.7291,0.1813,0.5692,0.1205,3.9822,-0.1195,4.8728,-0.1195,13,10.2322,9.5673,4.1699,0.1718,3.8721,4.3825,0.7478,1,Act1
0.7016,44.4444,7.4074,5.5556,2.0273,7.8437,6.0944,1.3835,0.1564,1.3089,0.4914,1.5494,0.1564,-0.1717,0.1151,0.0545,-0.0704,-0.0255,1.2353,0.7874,0.9104,1.1259,1.1067,1.1649,3.8958,3.9949,2.0197,1.5802,156.6655,125.3878,72.6813,92.2203,36.0215,172.231,0.1687,0.5809,0.1084,4.0535,-0.62,5.4542,-0.2755,15,12.935,14.5677,4.3923,0.2679,3.1996,4.3227,0.5957,1,Act1
0.6735,43.75,8.3333,2.0833,1.7308,7.609,6.0852,1.4469,0.1875,1.2991,0.5216,1.5325,0.1051,-0.258,-0.2932,-0.0883,-0.1732,0.0303,0.8547,1.0591,0.898,0.9902,0.893,0.784,3.8904,3.976,2.1278,1.5075,116.4701,116.4701,33.3436,58.716,18.0108,130.8104,0.1215,0.6045,0.1234,3.9082,-0.1065,4.559,-0.1065,14,9.1925,11.584,4.2479,0.1677,4.1224,3.5538,0.781,1,Act1
0.6765,44.4444,8.8889,2.2222,1.8656,8.0309,6.0988,1.4404,0.1844,1.3068,0.5205,1.5516,0.019,-0.0158,0.047,0.0696,-0.128,-0.1613,0.841,1.0591,1.0188,0.9831,0.8277,0.7926,3.8362,3.9479,2.1414,1.7263,113.2251,113.2251,47.749,88.6362,18.0108,145.2158,0.1981,0.5322,0.1195,3.9082,-0.5851,-0.2734,-0.5851,11,8.8836,11.1994,4.2479,0.1578,4.1938,3.4642,0.7646,1,Act1
0.712,44.186,9.3023,4.6512,1.8373,7.7083,6.0601,1.4416,0.1865,1.3298,0.5124,1.5822,0.0027,0.0164,-0.0433,0.1039,-0.2259,0.0053,0.7178,1.3553,0.7443,0.9839,1.0386,1.0046,3.8679,3.9293,2.1375,1.6173,155.0497,155.0497,34.1433,69.7159,18.0108,152.0862,0.1718,0.6121,0.1234,3.7946,-0.1592,3.0694,-0.1592,10,11.5265,8.2635,4.2479,0.163,3.379,3.5761,0.7174,1,Act1
0.6248,34.2857,4.2857,4.2857,2.1561,7.6801,5.1793,1.1437,0.1786,1.2769,0.7164,1.4381,0.0647,-0.0662,0.0279,-0.0325,-0.2048,-0.0154,1.2502,0.8655,1.0342,1.1587,1.1026,0.918,3.7737,3.964,2.0882,1.7987,101.6086,95.8011,40.6746,69.4579,18.0108,66.113,0.0916,0.5903,0.1438,3.4252,0.0796,1.1784,0.0796,16,11.6048,15.0499,3.3219,0.1737,3.5597,3.7402,0.6688,0,Act1
0.7088,47.5,5.0,2.5,1.3542,7.8727,6.0665,1.4066,0.2185,1.3172,0.4324,1.5597,0.0599,-0.0819,-0.1921,-0.0395,-0.1389,0.1335,0.9343,1.4753,0.7265,0.8702,0.9518,0.7332,3.8606,3.9479,2.0472,1.6223,151.796,112.6473,38.346,79.2537,0.0,104.5697,0.1787,0.5769,0.1376,3.9524,-0.1218,2.2795,-0.1218,12,6.6278,8.916,4.1699,0.0736,4.1125,3.6965,0.6749,1,Act1
0.6992,48.0,8.0,4.0,1.8481,7.9086,6.2545,1.4685,0.1948,1.3069,0.6044,1.5889,0.066,0.0054,0.0246,-0.1166,-0.1139,0.0347,1.0079,0.9579,0.8823,0.9735,0.9431,0.8427,3.8457,3.9484,2.0793,1.8149,171.7896,171.7896,39.6528,101.4615,18.0108,197.7332,0.1904,0.5608,0.1063,3.9069,-0.3737,4.2109,-0.3737,14,9.4323,11.4264,4.7004,0.1858,3.9825,3.9588,0.5003,1,Act1
0.7072,48.9796,8.1633,6.1224,1.793,8.0521,6.2581,1.4702,0.1863,1.3173,0.6257,1.617,0.0022,-0.0608,-0.0189,-0.1029,-0.1129,0.0774,1.0734,0.9484,0.9003,0.9817,0.8882,0.8905,3.8445,3.9445,2.0787,1.8148,174.3885,174.3885,41.6007,126.6064,18.0108,201.9661,0.2213,0.543,0.1044,3.8088,-0.9629,2.6024,-0.5087,14,11.1847,11.2105,4.7549,0.2196,3.5956,3.813,0.4539,1,Act1
0.6714,44.898,6.1224,2.0408,1.7122,8.1552,6.0082,1.4042,0.1981,1.29,0.5084,1.5135,0.1325,0.0258,0.1516,-0.0116,0.0,-0.2014,1.0043,0.9934,1.0235,1.0164,0.8961,0.8445,3.8447,3.963,2.0685,1.7837,132.0062,132.0062,57.9271,86.6883,18.0108,128.0907,0.2019,0.5229,0.1163,4.2086,-0.9752,0.229,-0.9752,14,7.1152,11.9195,4.2479,0.1175,4.9268,4.2319,0.6938,1,Act1
0.697,45.283,3.7736,3.7736,2.1522,7.6897,5.8063,1.3628,0.1712,1.3095,0.6081,1.5612,0.1057,0.039,0.0523,-0.1538,-0.0341,0.1812,1.246,1.2988,0.8583,0.9656,1.1767,0.9455,3.8686,3.9548,2.037,1.7382,175.3049,144.0272,62.892,50.2899,18.0108,151.3695,0.1247,0.6245,0.116,3.783,-0.0114,5.9294,-0.0582,18,10.3089,14.7567,4.3219,0.1919,4.365,4.2822,0.6999,1,Act1
0.668,40.0,4.0,6.0,1.9763,7.8814,5.7285,1.3303,0.2086,1.2589,0.6256,1.5078,0.0233,0.0739,0.0779,0.2255,-0.1284,0.0332,1.062,0.855,1.093,1.1582,1.1441,1.145,3.8778,3.9717,2.0456,1.7465,120.1754,114.368,32.0187,69.4579,18.0108,87.5627,0.1348,0.5858,0.1567,3.9517,-0.2412,3.9987,-0.2412,15,12.517,12.0971,4.0,0.201,3.6034,3.7343,0.8615,1,Act1
0.6724,41.6667,12.5,4.1667,2.2245,7.7381,6.1111,1.4997,0.1699,1.3261,0.5783,1.5803,0.0845,0.0443,-0.1094,-0.0648,-0.009,-0.0879,1.0805,0.9958,0.9178,1.1526,1.0597,0.8997,3.7828,3.9863,2.0772,1.5293,131.7125,131.7125,27.5757,86.1338,18.0108,156.5078,0.1717,0.5552,0.1169,3.8275,-0.2037,3.3666,-0.2037,11,12.5715,8.8175,4.5236,0.2307,2.8739,3.9989,0.4986,1,Act1
0.6456,39.3443,8.1967,1.6393,1.6333,7.5056,5.8486,1.2673,0.1722,1.3513,0.502,1.5103,0.0091,-0.0733,0.0458,-0.0174,-0.1517,-0.1105,1.0708,0.9645,1.0826,1.1819,0.8385,1.0189,3.7841,3.9567,2.0878,1.7316,92.0342,92.0342,44.6529,91.6132,32.8972,127.1492,0.0957,0.6031,0.1125,3.5904,0.3061,5.4222,0.3061,15,8.7233,11.2464,3.8074,0.1858,3.0393,4.0057,0.8508,1,Act-1
0.7159,50.0,9.375,6.25,1.2645,8.2121,5.9596,1.474,0.2564,1.3058,0.582,1.6223,-0.0437,-0.0021,-0.0235,-0.1807,-0.0935,-0.0217,1.0528,1.2444,0.9619,0.9997,0.876,0.794,3.7826,3.89,2.0695,1.5645,108.672,108.672,24.6723,133.145,42.6833,158.1187,0.2533,0.5275,0.1505,3.7386,-1.1135,1.4909,-1.1135,9,7.2412,6.5467,4.3219,0.2573,2.6759,3.7088,0.7802,1,Act1
0.655,42.0,4.0,6.0,1.6154,7.7885,5.5826,1.3019,0.2239,1.2572,0.6191,1.4903,0.1139,-0.2216,-0.1655,0.2362,-0.1336,-0.0626,1.0028,0.8733,0.9816,1.1152,1.0724,1.0832,3.8459,3.9412,2.0303,1.5373,129.0082,129.0082,36.1988,61.2897,18.0108,96.3598,0.1295,0.5775,0.1391,3.878,-0.3547,4.1036,-0.2827,14,9.3206,12.0094,3.9069,0.1664,3.1213,3.8686,0.915,1,Act1
0.6509,36.9565,4.3478,4.3478,1.281,7.7424,5.458,1.2343,0.3298,1.2597,0.597,1.4708,0.2019,-0.0181,0.0444,-0.2977,-0.222,0.0888,0.8857,1.427,0.7705,0.8877,1.148,1.3121,3.5612,3.7987,1.9799,1.5611,114.9856,83.7079,61.5899,50.2899,0.0,66.7183,0.1103,0.6,0.1665,3.2693,-0.0838,3.0117,-0.0454,10,6.8432,10.5321,3.1699,0.2201,3.0231,3.5425,0.8247,0,Act1
0.6262,37.5,5.3571,1.7857,1.787,7.6346,5.1772,1.151,0.1855,1.2895,0.643,1.4171,0.008,-0.0927,-0.0938,0.0702,-0.151,-0.0085,1.018,0.9916,1.1103,1.1693,0.9695,0.8049,3.8602,3.9889,2.0764,1.6344,84.4081,84.4081,38.3289,40.105,18.0108,68.3017,0.0963,0.5789,0.1225,3.1835,0.101,2.0238,0.101,12,8.5557,10.8436,3.0,0.099,2.9996,4.0367,0.9132,0,Act1
0.6572,39.2157,3.9216,9.8039,1.1837,7.9147,5.7139,1.2583,0.2505,1.277,0.5304,1.4736,0.1116,-0.127,-0.1576,-0.1294,-0.2351,0.1845,0.8751,0.7868,0.829,1.067,1.1858,0.9809,3.8054,3.9181,2.0774,1.5243,149.8097,110.661,51.6409,122.4382,18.0108,73.897,0.1839,0.529,0.1266,4.0248,0.8259,1.5983,-0.378,9,8.6384,9.9805,3.4594,0.1936,2.4399,3.7523,0.7604,0,Act1
0.6296,37.7778,6.6667,0.0,1.6871,7.4921,4.9702,1.1429,0.1919,1.3458,0.5511,1.4494,-0.101,0.093,0.0786,0.1713,-0.176,-0.0461,0.9916,0.977,1.075,1.1021,0.8904,0.9994,3.8411,3.9816,2.0144,1.4919,67.0572,67.0572,29.1522,14.9601,18.0108,89.2109,0.0907,0.5869,0.1414,3.3612,0.0,1.0091,0.0,8,3.9373,7.3782,2.8074,0.064,2.159,3.798,0.8725,0,Act1
0.6249,36.0,8.0,4.0,1.7888,7.96,5.0503,1.156,0.2186,1.2903,0.6088,1.4587,0.0001,0.0416,-0.031,0.0392,-0.2325,0.0109,1.1855,1.0726,1.0688,1.082,0.8858,0.843,3.7421,3.9293,2.0446,1.5543,79.001,79.001,41.0961,98.1472,32.8972,79.3935,0.1441,0.5312,0.1418,3.2926,-0.3308,0.7361,-0.4483,8,9.8745,9.3598,3.1699,0.2005,1.6004,3.5196,0.87,0,Act1
0.6844,45.283,9.434,1.8868,2.204,7.7796,6.1807,1.4981,0.144,1.3401,0.5578,1.5859,-0.0276,-0.0255,-0.0059,-0.1088,-0.0294,0.049,1.0706,0.9476,1.0452,1.1016,0.9412,0.8497,3.9102,4.0599,2.1254,1.7669,143.089,143.089,39.2791,73.5536,34.6738,191.6202,0.1613,0.5715,0.1022,3.9937,-0.0772,2.9218,-0.0772,15,11.4632,14.0217,4.585,0.1779,4.0878,4.3261,0.5485,1,Act1
0.679,42.8571,12.2449,4.0816,1.912,7.7011,6.1757,1.4749,0.1648,1.3439,0.5383,1.584,0.0983,-0.1866,0.0095,-0.0861,-0.1652,-0.0951,1.024,0.9319,0.9051,1.1049,0.9365,0.9039,3.8356,4.027,2.0262,1.6605,119.0973,119.0973,26.9234,104.7097,0.0,181.6367,0.1702,0.5598,0.1134,3.9799,-0.0665,2.3582,-0.0665,11,10.8225,11.9647,4.5236,0.2315,2.6714,4.645,0.4488,1,Act1
0.679,42.8571,12.2449,4.0816,1.912,7.7011,6.1757,1.4749,0.1648,1.3439,0.5383,1.5837,0.0983,-0.1854,0.0412,-0.1098,-0.1652,-0.0898,1.0336,0.9199,0.9051,1.1049,1.0336,0.901,3.8383,4.0274,2.0262,1.6602,119.0973,119.0973,26.9234,104.7097,0.0,181.6367,0.1702,0.5598,0.1134,3.9799,-0.0648,2.438,-0.0648,11,10.7738,11.4326,4.5236,0.2315,2.6714,4.4994,0.4488,1,Act1
0.6731,43.4783,8.6957,4.3478,2.0082,7.8951,5.7337,1.3799,0.1766,1.3212,0.6315,1.5425,0.0409,-0.0663,0.1734,-0.2198,-0.1068,0.034,1.0479,0.9228,1.0488,1.0221,0.88,0.793,3.8227,3.9452,1.9982,1.662,125.0099,125.0099,30.8985,86.2213,18.0108,161.1495,0.1831,0.5423,0.1236,3.6342,-0.2234,2.1987,-0.2234,13,8.0352,11.51,4.2479,0.1945,3.8606,4.298,0.7419,1,Act1
0.6717,43.4783,8.6957,4.3478,2.0102,8.0833,5.78,1.3828,0.1769,1.3042,0.6284,1.5327,0.0562,-0.0357,0.1747,-0.218,-0.0961,0.0445,1.0275,0.9546,1.0491,0.9885,0.8539,0.8046,3.822,3.9508,1.9999,1.662,124.6547,124.6547,40.0195,101.1814,18.0108,160.7942,0.2165,0.5143,0.1198,3.8898,-0.4559,0.2383,-0.4559,12,8.1342,11.4387,4.2479,0.1854,4.1018,4.4032,0.7224,1,Act1
0.7011,46.3415,12.1951,4.878,1.5917,7.8205,6.0779,1.4138,0.1761,1.3621,0.3949,1.6225,0.017,-0.2601,-0.031,0.042,-0.1305,0.0024,1.2136,0.9543,0.9201,1.1367,1.0232,0.9105,3.827,4.0183,2.1297,1.4817,107.2805,107.2805,32.3282,83.8609,17.8882,160.1612,0.1913,0.5598,0.1277,3.9749,1.782,0.6189,-0.0844,10,8.9446,9.8322,4.0875,0.2414,1.3241,3.7754,0.8058,1,Act-1
0.6931,45.8333,10.4167,4.1667,1.931,7.7759,5.9996,1.3651,0.167,1.3409,0.4673,1.5904,0.0802,-0.071,0.0869,-0.2806,-0.1157,0.19,1.1395,1.0955,0.9347,1.1608,1.0926,1.0014,3.8229,3.9518,2.0663,1.7871,129.9927,129.9927,36.3101,83.8609,17.8882,174.0483,0.1684,0.5734,0.1163,3.7887,2.5129,2.3965,-0.1007,13,11.3255,14.5249,4.1699,0.2163,2.0712,4.1718,0.815,1,Act-1
0.6469,39.6552,6.8966,5.1724,1.7956,7.6611,5.7246,1.2424,0.1688,1.335,0.5598,1.5005,0.0504,-0.0729,-0.0581,-0.1341,-0.1435,-0.0486,1.0223,1.0337,1.14,1.2616,0.8901,1.0009,3.7741,3.932,2.0445,1.5803,94.5684,94.5684,47.8382,79.6206,18.0108,112.4065,0.1278,0.5663,0.1159,3.7089,-0.097,3.7958,-0.1789,14,11.2145,11.3874,3.8074,0.2009,3.5844,3.8042,0.7418,1,Act1
0.6926,45.9016,9.8361,4.918,2.2454,7.7072,6.3984,1.4401,0.1245,1.3659,0.4157,1.5981,0.068,-0.1261,0.0617,0.0046,0.0014,-0.0207,1.1225,0.9922,0.8964,1.1048,1.2401,0.9513,3.9073,4.0494,2.0669,1.8355,151.9198,151.9198,55.7505,94.7383,34.5512,210.458,0.1702,0.5686,0.0893,4.0208,2.4394,6.2702,-0.1135,17,13.6677,15.4399,4.5236,0.22,3.1164,4.4726,0.5322,1,Act1
0.6845,44.8276,8.6207,6.8966,2.3739,7.7714,6.1016,1.4197,0.1324,1.3409,0.5079,1.5773,0.1545,-0.0048,0.1042,-0.0156,-0.0688,-0.1064,1.1965,0.8222,0.9902,1.1857,1.1831,0.894,3.8523,3.9994,2.0496,1.7078,148.6515,148.6515,55.1911,105.9134,17.8882,203.3998,0.1814,0.5524,0.096,4.022,2.2468,4.4067,-0.2206,15,13.9284,16.8927,4.4594,0.2335,2.7935,4.1995,0.5245,1,Act-1
0.6837,44.2623,9.8361,6.5574,2.4003,7.9144,6.1495,1.3507,0.1272,1.3378,0.489,1.5812,0.0395,0.0036,0.0203,-0.0823,-0.1358,0.0533,1.1567,1.0725,1.0292,1.2418,1.1337,0.9631,3.8674,4.0127,2.0757,1.838,147.2278,147.2278,52.4654,117.3652,35.899,194.6844,0.1857,0.5494,0.0916,3.9199,1.5512,2.1501,-0.2853,15,14.6553,17.1539,4.3219,0.2414,1.7171,4.0093,0.5604,1,Act-1
0.66,38.7755,8.1633,4.0816,1.8957,7.8436,5.5122,1.2329,0.1893,1.3162,0.4923,1.4753,0.0152,0.099,0.0695,0.0045,-0.2481,-0.101,0.9266,1.0531,0.8631,0.9639,1.0677,1.0306,3.7835,3.9262,2.031,1.6069,120.713,81.5644,53.1356,107.0391,18.0108,131.5035,0.1771,0.5357,0.1239,3.8818,2.1287,0.8415,-0.072,8,11.532,7.5222,3.3219,0.1564,2.6136,3.5764,0.8567,0,Act1
0.66,38.7755,8.1633,4.0816,1.8656,7.8436,5.503,1.2318,0.1874,1.3105,0.4982,1.4693,0.0152,0.1041,0.158,0.0045,-0.2481,-0.0922,0.8942,1.0531,0.8631,0.9639,1.0818,1.0475,3.7836,3.9263,2.031,1.6069,120.713,81.5644,53.1356,107.0391,18.0108,131.5035,0.1771,0.5357,0.1239,3.8804,2.1441,0.7102,-0.0685,8,11.4395,8.093,3.3219,0.1564,2.6136,3.674,0.8567,0,Act1
0.6685,43.1373,7.8431,1.9608,1.7311,7.5926,6.2402,1.5138,0.1697,1.3111,0.5378,1.5554,0.1521,-0.0061,-0.1542,0.076,-0.1305,0.0346,1.2272,1.044,0.9351,1.1076,0.9715,1.0164,3.9744,4.1549,2.0814,1.657,125.3337,125.3337,33.382,41.9305,34.7963,121.8362,0.1142,0.6082,0.121,4.5673,-0.0014,5.6731,-0.0014,14,10.7271,13.0991,4.4594,0.1725,3.4212,4.5902,0.5913,1,Act1
0.6669,41.3793,5.1724,3.4483,1.44,7.5259,6.2505,1.4351,0.2054,1.2959,0.5257,1.4869,0.0782,0.0397,0.0747,-0.1818,-0.2684,0.0845,0.7839,0.9939,0.655,0.8721,1.0002,1.0851,3.8163,3.9403,2.1427,1.6019,180.7254,141.5767,36.6841,77.9339,0.0,120.822,0.123,0.5971,0.1002,3.8953,0.0,5.2766,0.0,12,8.8238,8.3705,4.1699,0.0888,4.1839,4.1274,0.5928,1,Act1
0.6703,41.6667,10.4167,8.3333,2.1807,7.7586,5.8414,1.3723,0.1401,1.3585,0.5891,1.5498,0.0062,0.0096,0.1037,-0.1494,-0.2736,0.0187,1.043,1.1781,0.9776,1.102,1.0023,0.9334,3.7671,3.9588,2.055,1.702,102.518,102.518,46.947,126.832,0.0,200.0902,0.2004,0.5256,0.1121,3.9547,0.018,3.5567,0.018,8,10.8245,6.813,4.2479,0.263,1.9092,3.9268,0.518,1,Act1
