LOGPcons,MACCSFP125,PCR,Psi_e_A,P_VSA_ppp_D,Mp,SpMin1_Bh(p),SHED_AL,SM12_AEA(ri),P_VSA_s_3,MATS5m,Actividad
-0.5862,0,1.048,8.6667,75.5805,0.5643,1.9325,1.8899,1.9705,0.9099,-0.2462,Act-1
-0.5713,0,1.2206,8.2333,126.4885,0.6042,1.9675,9.118,3.144,27.6357,-0.0637,Act-1
-0.2558,0,1.2309,8.1522,83.8051,0.6089,1.9584,8.9026,3.136,32.2281,-0.1819,Act-1
2.5838,1,1.2161,7.7439,77.4796,0.6342,2.1342,11.2358,4.0082,39.5517,-0.1392,Act1
3.4403,0,1.1578,7.8623,60.6941,0.6253,2.0699,7.3829,3.1754,21.4728,0.1528,Act1
2.5738,0,1.0,7.4848,42.6833,0.5829,2.0614,2.8888,2.2517,7.6036,-0.1938,Act1
2.4398,1,1.2609,7.5929,32.8972,0.6317,2.1234,5.8878,3.5026,15.716,0.0931,Act-1
2.6925,1,1.336,7.6049,0.0,0.6388,2.1073,8.0028,3.5799,30.7474,0.2003,Act1
0.0173,0,1.1841,7.6449,60.6941,0.5932,2.0311,8.9515,2.7844,28.9042,0.1171,Act-1
-0.4284,1,1.3373,7.6481,77.4796,0.6193,2.0374,5.201,2.8826,16.6586,0.0052,Act-1
0.5703,1,1.3764,7.614,60.6941,0.6319,2.1259,6.341,2.913,17.0874,0.0234,Act-1
5.2955,1,1.3398,7.6442,0.0,0.6589,2.0241,9.1612,3.7072,28.6417,-0.1594,Act-1
11.6359,0,1.9079,7.3833,0.0,0.6387,1.9743,0.0,3.2631,35.6227,0.0286,Act1
5.8311,0,1.1856,7.7917,85.3667,0.6278,2.1394,15.7884,3.8956,57.6038,-0.0045,Act-1
8.2884,0,1.441,7.596,0.0,0.6457,2.0796,16.159,3.4045,53.4933,0.0385,Act-1
9.9537,0,1.3377,7.2667,0.0,0.6129,1.9959,0.0,3.045,44.4588,0.0381,Act1
7.8927,0,1.262,7.5,0.0,0.6118,1.9839,12.0499,3.0295,47.9878,0.0626,Act1
4.0025,0,1.2036,7.4325,42.6833,0.6325,2.1555,6.2083,3.2674,18.8372,0.0814,Act-1
5.2438,1,1.4492,7.9242,42.6833,0.6531,2.0334,14.3629,3.6713,48.2931,0.1397,Act1
3.3822,1,1.3063,8.1944,0.0,0.7073,2.0577,7.4986,3.9595,58.8258,-0.1661,Act1
4.2074,1,1.3546,7.838,0.0,0.6581,2.1145,12.8671,3.878,59.6203,-0.0717,Act1
3.4744,1,1.4528,7.8958,36.0215,0.6778,2.0234,9.5793,3.7025,27.7808,0.0419,Act1
3.2694,0,1.2579,9.1184,18.0108,0.6252,2.1019,5.9944,3.3562,13.4037,0.1757,Act-1
2.0802,0,1.2375,7.8137,36.0215,0.6777,2.0017,5.4989,3.2019,13.2594,0.0466,Act-1
2.7028,0,1.2432,7.6083,18.0108,0.6721,2.0245,7.3413,3.3721,48.6707,0.1155,Act-1
2.0802,0,1.2451,7.8137,36.0215,0.6777,2.0019,4.559,3.0952,13.2594,-0.0097,Act-1
2.4035,0,1.0339,8.192,60.6941,0.5926,2.0643,9.8378,3.073,32.1766,-0.063,Act1
5.2291,1,1.2974,7.6556,42.6833,0.628,2.0812,8.8629,3.4868,26.6317,0.0208,Act1
4.2284,0,1.0836,7.7457,42.6833,0.6257,2.1401,11.0551,3.9083,48.047,-0.0682,Act1
3.5443,1,1.2427,7.9606,18.0108,0.6674,2.0322,14.7871,3.6691,74.753,-0.0265,Act1
3.5443,1,1.2427,7.9606,18.0108,0.6674,2.0322,14.7871,3.6691,74.753,-0.0265,Act-1
0.7367,0,1.0648,8.5227,50.9079,0.64,1.9071,4.0,2.6024,8.9805,-0.0036,Act-1
3.2534,0,1.1335,7.9295,121.3882,0.6216,2.1444,18.2087,3.8278,43.2358,0.0386,Act1
-0.2007,0,1.0419,8.4815,75.5805,0.5674,1.9488,2.8284,2.1405,3.4444,-0.1022,Act-1
4.3481,0,1.1362,7.4551,0.0,0.6184,2.0172,8.1945,3.1972,33.5781,0.0524,Act-1
-2.5296,1,1.2769,8.093,413.2971,0.6349,2.0437,16.4297,4.4742,109.5949,0.0488,Act-1
0.9921,0,1.1836,8.2197,136.2746,0.6131,2.0261,8.1608,3.2097,13.8692,-0.0086,Act-1
0.6107,1,1.2516,8.0714,36.0215,0.652,2.0321,8.0565,3.4682,20.4207,0.1118,Act-1
1.9893,0,1.197,8.3068,36.0215,0.6786,1.9779,9.0935,2.9876,24.2363,0.2026,Act-1
1.9037,0,1.1569,8.4943,121.3882,0.6718,1.9778,13.4788,3.7279,38.3165,0.083,Act-1
2.906,1,1.2143,7.7262,77.4796,0.6326,2.1342,11.1722,4.0042,42.0863,-0.1012,Act-1
3.4145,1,1.2578,7.75,77.4796,0.6549,2.1222,11.7862,4.0045,45.3636,-0.0374,Act1
3.4145,1,1.2578,7.75,77.4796,0.6549,2.1222,11.7862,4.0045,45.3636,-0.0374,Act1
5.303,1,1.1633,7.875,0.0,0.614,2.0644,16.4481,3.6998,101.4681,0.0156,Act-1
3.0888,1,1.3443,7.7208,18.0108,0.6703,2.0388,6.0221,3.7519,15.7316,-0.0562,Act-1
1.4487,0,1.2382,7.8631,18.0108,0.6399,1.9829,3.8763,3.1615,10.2181,-0.0845,Act-1
3.4333,1,1.451,7.9012,103.2549,0.6697,2.054,8.461,4.1754,20.4487,-0.0577,Act1
2.5508,1,1.3558,7.75,65.7944,0.6315,2.0693,5.7576,3.8646,26.8051,-0.1144,Act1
4.0165,1,1.3472,7.6061,18.0108,0.6469,2.037,11.1981,3.6808,41.3394,0.0388,Act1
2.6591,1,1.3631,8.0466,36.0215,0.6957,2.0634,15.7355,3.9201,71.937,0.1545,Act-1
5.3183,1,1.525,7.7177,18.0108,0.6712,2.0843,11.1067,3.9671,26.0903,-0.0589,Act1
5.9224,1,1.5417,7.638,18.0108,0.6901,2.0703,11.346,3.9989,34.7738,-0.0272,Act-1
5.0701,1,1.5385,7.7126,34.6738,0.6827,2.0728,10.3299,3.9029,31.3816,-0.0683,Act1
4.7384,1,1.5385,7.7414,18.0108,0.6813,2.0742,10.7084,3.9029,28.196,-0.0747,Act1
5.5867,1,1.5514,7.6897,18.0108,0.7092,2.0665,10.5122,3.9535,59.4338,-0.0422,Act1
3.9636,1,1.4241,7.6782,18.0108,0.659,2.0682,10.6271,3.7001,31.3276,-0.1162,Act1
4.7768,1,1.4158,7.6222,18.0108,0.6569,2.0826,11.2169,3.7,34.2909,-0.0261,Act1
4.9185,1,1.5233,7.4635,36.0215,0.6848,2.0762,11.6533,3.8895,32.8432,-0.0959,Act1
6.3217,1,1.6492,7.4798,18.0108,0.7017,2.1429,11.5671,3.9526,27.4065,-0.0619,Act-1
3.1678,1,1.4083,7.5149,18.0108,0.6329,2.1097,8.6902,4.0254,36.7548,0.0095,Act1
2.172,0,1.246,7.7436,18.0108,0.6549,1.9848,3.5717,2.8842,10.647,-0.5554,Act-1
4.6431,1,1.3694,8.0407,103.3774,0.6638,2.0419,13.5669,3.6512,51.2622,-0.1028,Act1
4.6431,1,1.3694,8.0407,103.3774,0.6638,2.0419,13.5669,3.6512,51.2622,-0.1028,Act-1
3.9712,0,1.1948,8.0737,81.7794,0.6404,2.1629,7.3023,4.0866,24.69,-0.0627,Act1
4.2091,1,1.1963,7.6821,54.0323,0.6553,2.054,15.5924,3.4821,124.5869,0.058,Act-1
2.2764,1,1.374,8.3662,128.05,0.6431,2.0791,10.1236,3.8729,28.8837,-0.0386,Act1
1.8059,1,1.3782,8.3965,85.3667,0.6474,2.0851,10.1236,4.2371,34.6885,-0.0365,Act-1
1.9924,0,1.1537,7.7019,34.6738,0.6112,2.0412,9.301,3.3998,31.6003,-0.0232,Act-1
1.3571,0,1.2822,8.0238,36.0215,0.6337,1.9683,8.5445,3.4686,22.4773,-0.1796,Act1
2.5409,1,1.2596,7.4228,21.1351,0.6578,2.0797,5.8022,3.8545,68.5827,-0.0812,Act-1
2.1886,1,1.2691,7.4779,21.1351,0.6348,2.1222,12.9458,4.0594,56.8663,-0.1194,Act-1
3.4145,1,1.2578,7.75,77.4796,0.6549,2.1222,11.7862,4.0045,45.3636,-0.0374,Act-1
2.5477,0,1.2382,7.6905,18.0108,0.6479,1.9878,3.5961,2.8349,13.1815,-0.0498,Act-1
2.6244,0,1.2412,7.9778,0.0,0.6369,2.0458,7.5595,3.0968,15.6204,-0.1235,Act-1
3.2952,0,1.2412,7.9111,42.6833,0.6291,2.0462,7.5595,3.0968,9.8156,-0.1052,Act-1
4.0194,1,1.3173,7.6742,0.0,0.6509,2.0492,9.7036,3.4477,23.4461,-0.032,Act1
2.8635,0,1.2509,7.9524,42.6833,0.6333,2.0381,7.5369,2.9149,12.3501,-0.1432,Act-1
5.4293,0,1.0594,7.5238,0.0,0.6186,2.1444,10.1894,3.6068,40.8557,0.0514,Act1
7.2107,0,1.0,7.1845,42.6833,0.6017,2.1564,13.171,3.5272,30.4144,-0.039,Act-1
3.2553,0,1.0,7.25,18.0108,0.5714,1.9917,0.0,2.2143,7.6036,-0.1517,Act-1
4.5847,1,1.3669,7.7963,18.0108,0.6826,2.0093,12.5258,3.8935,72.7738,-0.1942,Act1
3.2268,1,1.2989,8.0057,0.0,0.6398,2.0174,9.6744,3.768,38.7115,-0.1234,Act1
0.7206,0,1.0423,8.2121,78.7048,0.5921,1.9889,9.1327,3.1129,17.4939,0.0934,Act-1
0.7786,0,1.048,8.2292,0.0,0.5643,1.92,4.559,1.7928,7.1269,0.0244,Act1
1.9592,1,1.2052,7.969,93.5913,0.6368,2.0417,10.2405,3.462,32.7208,-0.1176,Act1
2.0445,1,1.1684,7.9364,93.5913,0.6372,2.0418,11.7581,3.462,32.7208,-0.0901,Act1
1.1473,1,1.1933,8.2108,50.9079,0.6523,2.0412,9.1439,3.7332,32.7208,-0.0879,Act-1
0.9016,0,1.1447,8.0667,50.9079,0.6127,2.0214,14.3829,3.2332,58.109,-0.0248,Act1
3.8651,1,1.3007,8.1509,0.0,0.6428,2.1,11.4176,3.8897,45.9237,-0.0434,Act1
2.6382,1,1.4871,7.5648,32.8972,0.6644,2.1507,5.5452,3.7489,13.439,-0.3538,Act1
4.0299,1,1.4636,7.6878,18.0108,0.6918,2.0313,6.4096,3.6478,20.8569,0.0129,Act1
3.9822,1,1.4409,7.5208,36.0215,0.6837,2.0053,8.6977,3.6716,46.588,-0.0695,Act1
2.1967,0,1.2417,7.9524,32.8972,0.6291,2.0059,3.688,3.014,17.726,-0.0883,Act1
0.6011,0,1.0426,8.2685,0.0,0.5998,2.044,14.6365,3.3839,67.4631,-0.0271,Act-1
3.3545,1,1.3006,7.6533,32.8972,0.659,2.0245,9.6215,3.5012,61.5417,-0.1427,Act1
4.1612,1,1.2379,7.7097,18.0108,0.6315,2.0684,11.0331,3.626,43.0957,0.1284,Act1
2.4337,1,1.2295,7.321,3.1243,0.6295,2.0703,7.314,3.4116,31.7433,-0.013,Act-1
3.1923,1,1.4161,7.6402,135.0494,0.6308,2.0953,17.6181,4.4498,28.233,0.057,Act-1
5.0057,1,1.4401,7.5467,0.0,0.6719,2.1325,7.6338,3.4607,23.3965,0.1478,Act1
3.3414,1,1.3899,7.8643,16.405,0.6589,2.088,14.9006,3.7478,35.2768,-0.0787,Act1
3.5426,1,1.3926,7.8643,16.405,0.6589,2.0881,14.9006,4.2032,35.2768,-0.0787,Act-1
3.2297,1,1.336,7.7958,154.2854,0.6394,2.0491,17.2714,3.8375,28.7411,0.0231,Act1
3.2297,1,1.336,7.7958,154.2854,0.6394,2.0491,17.2714,3.8375,28.7411,0.0231,Act-1
2.5393,1,1.3386,7.7927,154.2854,0.6225,2.0491,17.4562,3.8375,25.686,0.0493,Act1
1.1142,0,1.1998,7.7982,78.7048,0.632,2.0024,5.6131,3.0635,17.6151,-0.1522,Act-1
4.0649,1,1.4822,8.0889,128.05,0.6546,2.049,10.3988,3.6593,28.945,-0.2194,Act-1
3.3513,1,1.4731,7.7214,16.405,0.6759,2.0578,9.6197,4.6664,25.1206,0.0197,Act1
4.5179,1,1.5436,7.5962,32.8972,0.6863,2.0436,8.3976,3.7058,23.4742,-0.1474,Act1
2.5745,0,1.2367,8.1552,16.2825,0.719,2.0802,4.0786,3.7595,13.8432,-0.1006,Act-1
4.5685,1,1.2612,7.5965,0.0,0.6682,2.0698,14.3742,3.6925,37.9003,0.1084,Act-1
2.9779,0,1.2306,8.1096,16.2825,0.7067,2.0913,3.9564,3.7733,11.7375,-0.1235,Act-1
2.8399,1,1.4543,7.8157,18.0108,0.7001,2.0765,6.5292,3.6708,18.1908,-0.166,Act1
1.9163,1,1.4543,7.8611,18.0108,0.6986,2.0673,7.4515,3.6708,18.1908,-0.1499,Act1
4.3282,1,1.6331,7.6912,52.6845,0.6861,2.1416,11.1709,4.3622,34.5728,-0.075,Act1
3.3531,0,1.2512,8.225,18.0108,0.6458,2.1331,8.9562,3.7004,30.1456,-0.1249,Act1
1.4056,0,1.0,7.381,18.0108,0.5607,1.9418,0.0,1.7321,0.0,-0.4836,Act1
3.5041,0,1.2229,7.3657,18.0108,0.7037,2.0107,0.0,2.7607,7.3797,0.0245,Act1
0.6819,0,1.2156,7.9825,93.5913,0.6095,2.0156,6.7511,2.902,22.3663,0.0929,Act-1
2.5506,1,1.3764,7.6404,60.6941,0.6382,2.1252,6.341,2.913,17.0874,0.0116,Act1
2.1185,1,1.4026,7.8568,51.2013,0.657,2.0685,10.3838,4.4022,28.4427,-0.168,Act-1
0.7255,0,1.2214,8.1343,77.0991,0.6283,2.0296,5.0763,3.5872,8.048,0.0007,Act-1
1.0087,0,1.2207,8.1444,146.0608,0.6081,2.0165,5.4514,2.9943,5.2913,0.1578,Act1
2.3747,0,1.2289,7.7937,60.6941,0.647,2.0035,3.5095,2.4132,8.7919,-0.0812,Act-1
2.3206,0,1.1827,7.5606,60.6941,0.6084,2.0165,8.9701,2.7853,31.9155,0.0859,Act-1
1.9976,0,1.1841,7.6667,60.6941,0.5971,2.0101,8.9515,2.7844,28.9042,0.1156,Act-1
1.5519,1,1.3373,7.6759,77.4796,0.6256,2.0226,5.201,2.8826,16.6586,-0.007,Act-1
1.7456,0,1.1525,8.3302,74.0342,0.6367,1.9733,12.6436,3.6516,26.0076,-0.0621,Act-1
2.241,1,1.3591,7.9285,46.2373,0.6472,2.0212,12.3582,3.9034,22.491,-0.2275,Act-1
2.3836,0,1.154,8.0556,0.0,0.6825,1.8863,2.9417,2.6551,82.0073,-0.1149,Act-1
3.9965,0,1.2738,8.3357,128.05,0.6144,2.0067,14.2179,3.2105,32.8854,-0.0277,Act1
3.954,0,1.1837,7.8011,128.05,0.6127,2.0218,15.3716,3.1545,33.1877,-0.0449,Act1
2.3575,1,1.4227,7.8175,34.7963,0.6968,2.0281,6.3568,3.6517,50.1699,-0.2056,Act-1
3.0394,1,1.3033,7.6806,32.8972,0.6636,2.0245,8.9067,3.5054,56.9493,-0.1913,Act1
2.9937,1,1.3075,7.6806,32.8972,0.6636,2.0213,9.7706,3.5137,55.551,-0.1436,Act1
2.6611,1,1.3378,7.72,32.8972,0.6438,2.0781,8.718,3.5061,27.07,-0.1135,Act1
3.5698,1,1.3908,7.754,0.0,0.688,2.069,7.3696,3.6929,25.1771,-0.1588,Act1
1.7963,0,1.0331,8.5429,0.0,0.603,1.8517,1.8899,2.1149,0.0,-0.8044,Act-1
2.6247,1,1.3486,7.8333,34.7963,0.671,1.9918,6.1236,3.2204,46.7201,-0.064,Act1
-1.4841,0,1.0331,8.0909,32.8972,0.5582,2.0492,3.0,2.7521,8.8682,-0.4957,Act-1
4.0996,1,1.3482,8.1528,0.0,0.6598,2.0678,11.781,3.4704,33.0604,-0.1812,Act1
2.1379,1,1.363,8.0521,75.7029,0.692,1.9733,6.3615,3.2258,40.2307,0.0047,Act1
3.4163,0,1.2118,7.588,0.0,0.6283,2.0609,5.2428,2.974,5.7201,0.0531,Act1
3.0285,1,1.2935,7.6856,32.8972,0.6487,2.0863,5.3893,3.2977,13.6103,0.1182,Act-1
4.8545,1,1.2977,7.369,18.0108,0.6438,2.0738,0.0,3.2977,8.9057,-0.1208,Act1
1.9797,0,1.0298,7.9653,42.6833,0.5788,1.9846,5.7783,2.4014,10.1381,-0.0298,Act1
2.0099,1,1.3114,8.0682,188.7441,0.6381,2.0359,9.5009,3.6192,11.0114,0.0139,Act1
1.9453,1,1.3004,7.9444,146.0608,0.642,2.0297,9.7906,3.8954,28.1485,0.0531,Act-1
1.9453,1,1.3004,7.9444,146.0608,0.642,2.0297,9.7906,3.8954,28.1485,0.0531,Act-1
4.2621,1,1.3449,7.4969,18.0108,0.6866,2.033,0.0,3.4546,14.512,-0.0092,Act1
3.0062,0,1.2175,7.4722,18.0108,0.6474,2.0233,0.0,2.3631,13.2099,-0.0059,Act1
2.7317,1,1.3026,7.8788,146.0608,0.6388,2.034,10.7266,3.6146,13.5459,0.1678,Act1
-0.2073,1,1.3126,7.9792,93.5913,0.6406,2.0713,11.5473,3.4453,26.2029,0.1122,Act-1
3.4317,1,1.2954,7.7045,103.3774,0.6394,2.041,11.6015,3.4453,11.4402,0.0129,Act1
2.3799,1,1.3126,7.9583,136.2746,0.6406,2.0409,11.5473,3.4453,21.4361,0.0973,Act-1
3.0741,0,1.1996,7.6781,42.6833,0.6332,2.033,6.5373,3.317,11.3264,0.0839,Act-1
5.104,1,1.3341,8.05,0.0,0.6706,2.0739,5.2857,3.77,48.2315,-0.145,Act1
3.9641,1,1.3571,7.3667,0.0,0.6878,2.066,5.3823,3.5799,42.9402,0.0287,Act1
3.3389,1,1.3571,7.4167,0.0,0.6861,2.06,5.5386,3.5799,42.5114,0.0316,Act-1
4.3558,1,1.4356,7.625,0.0,0.6796,2.0192,10.6807,3.4549,25.1373,-0.1049,Act1
2.7468,1,1.2954,7.7955,103.3774,0.6388,2.0301,9.8868,3.4453,13.0214,-0.042,Act-1
2.6099,0,1.0,7.1603,32.8972,0.6065,2.1837,0.0,2.6147,15.2072,0.0028,Act-1
1.4261,0,1.2536,7.8788,75.5805,0.6262,2.0158,4.7107,2.7411,5.7201,-0.1075,Act1
2.2202,0,1.2612,7.8009,36.0215,0.6313,2.0111,6.7771,3.308,4.6558,0.3188,Act-1
-2.6446,0,1.0648,10.1237,116.947,0.6818,1.7599,1.507,3.4495,0.0,0.5483,Act-1
-0.8564,1,1.247,8.0493,336.7052,0.6439,2.0423,16.4281,3.4773,126.6822,0.1338,Act-1
1.5757,0,1.2496,7.8636,42.6833,0.6295,1.9812,5.4989,2.2476,9.8358,-0.041,Act1
2.4035,0,1.0339,8.192,60.6941,0.5926,2.0643,9.8378,3.073,32.1766,-0.063,Act-1
2.4312,1,1.1875,7.9312,50.9079,0.6607,2.049,15.5704,3.8388,152.6775,0.0584,Act-1
2.8786,0,1.2475,7.7639,18.0108,0.7054,1.9516,3.866,3.2598,18.784,-0.1707,Act1
-0.3035,0,1.0726,8.8889,60.6941,0.6349,1.8618,1.8899,2.6681,7.7202,0.0571,Act-1
3.6182,1,1.3881,7.4167,3.1243,0.6638,2.0822,7.7082,3.5667,33.5282,-0.0441,Act-1
1.7798,0,1.1513,8.0064,83.8051,0.6626,2.054,13.3824,3.9286,121.1139,0.0136,Act-1
1.4947,0,1.1513,8.2171,83.8051,0.6582,2.054,13.3824,3.9286,121.1139,0.0292,Act-1
5.1307,0,1.4309,7.6543,60.6941,0.6191,1.9563,15.9863,2.5332,27.0866,0.0233,Act1
6.0399,0,1.4413,7.6944,42.6833,0.6266,1.9525,17.9498,2.5322,21.1861,0.0313,Act-1
5.5779,0,1.3746,7.7121,42.6833,0.6217,1.9533,19.0,2.5246,21.1861,-0.0026,Act-1
2.8441,1,1.4075,7.8838,42.6833,0.6666,2.1209,10.5422,4.1663,44.1015,-0.0737,Act1
2.4225,1,1.3769,7.8047,60.6941,0.6605,2.1287,10.3033,4.1657,48.7417,-0.0142,Act-1
2.3524,1,1.346,8.0078,75.5805,0.6738,2.1765,9.9166,4.1926,64.6627,-0.0649,Act1
2.115,1,1.3717,7.7057,85.3667,0.6701,2.1283,9.2551,4.1848,46.2072,-0.0516,Act-1
1.9419,1,1.3909,7.9327,42.6833,0.6943,2.1129,8.8803,4.1566,40.9159,-0.0828,Act1
1.4389,0,1.2166,8.0156,18.0108,0.6496,2.0201,4.2856,3.2505,14.7006,-0.2106,Act1
2.8441,1,1.4075,7.8838,42.6833,0.6666,2.1209,10.5422,4.1663,44.1015,-0.0737,Act1
2.0903,1,1.396,8.2213,42.6833,0.6889,2.1661,9.5109,4.1888,43.6727,-0.0891,Act1
1.6054,1,1.3717,7.9543,85.3667,0.6649,2.1283,9.2551,4.1848,46.2072,-0.0629,Act1
2.135,1,1.2504,8.0302,170.7334,0.6272,2.1464,17.6693,4.0938,56.9124,-0.0158,Act-1
5.0878,1,1.3721,7.835,42.6833,0.6499,2.0832,15.9065,3.801,63.9995,-0.0455,Act1
4.5498,0,1.1353,7.9087,128.05,0.6086,2.0527,16.0584,3.5933,41.6812,-0.0565,Act1
2.101,1,1.4653,8.0,190.9807,0.6288,2.022,14.7852,4.5003,77.7981,-0.0209,Act-1
4.058,0,1.1667,7.7043,128.05,0.6069,2.0894,17.6391,3.4416,41.6167,-0.0172,Act1
3.7298,1,1.2681,7.7477,68.9187,0.6429,2.072,14.1218,3.8402,50.1115,-0.0819,Act1
3.052,1,1.2862,8.2436,18.0108,0.6886,2.0242,6.9107,3.892,42.4003,-0.0196,Act1
5.1797,1,1.5288,7.7299,60.6941,0.6968,2.1436,7.9472,3.7325,24.2698,-0.0476,Act1
3.9378,1,1.5441,7.8817,34.7963,0.6939,2.0982,9.1801,4.2214,33.5746,-0.1971,Act1
1.6828,1,1.324,7.66,77.4796,0.646,2.1229,9.0899,3.5329,26.1532,0.0061,Act-1
1.9898,1,1.3205,7.6346,60.6941,0.6427,2.124,8.9803,3.6095,26.1532,-0.0284,Act1
0.0627,0,1.0,7.8333,121.3882,0.5604,1.9749,4.0,2.4142,9.2805,-0.0323,Act-1
4.5426,0,1.0959,7.8606,85.3667,0.6109,2.0691,13.5329,3.4001,58.5196,-0.0598,Act1
4.8053,0,1.1567,7.9077,213.4167,0.6013,2.0983,16.6334,3.5921,35.2,-0.0247,Act-1
0.2804,0,1.008,8.0043,164.0715,0.6177,2.0557,9.7222,3.1021,46.6335,0.0762,Act-1
2.0799,1,1.3866,8.25,34.7963,0.639,2.0895,6.3355,3.781,21.459,0.0389,Act-1
-5.3132,1,1.2342,8.1888,585.3326,0.6183,2.0654,15.5625,4.0565,145.9726,0.031,Act-1
2.7061,1,1.4459,8.3214,52.807,0.6466,2.0377,7.976,3.7407,21.4746,0.0748,Act1
2.5584,1,1.3218,7.7227,177.7327,0.6386,2.0975,11.7622,4.3793,62.6624,-0.0589,Act1
3.1213,1,1.3202,7.8153,102.1522,0.6411,2.0983,12.7022,4.3845,72.3405,-0.0142,Act-1
4.9997,0,1.0431,7.2381,42.6833,0.6158,2.1381,7.2618,3.3887,28.5309,-0.0163,Act1
4.3314,1,1.3196,7.8771,59.4689,0.6401,2.1139,12.4748,4.3807,67.2714,-0.02,Act1
3.9588,1,1.1228,7.7273,36.0215,0.618,2.0423,17.4284,3.421,68.9898,-0.0925,Act1
3.5216,0,1.1044,7.7433,36.0215,0.6014,2.0423,17.0137,3.4209,38.8882,-0.1518,Act1
-2.185,0,1.0895,8.2319,249.4394,0.6177,2.0448,18.1223,3.435,118.5124,0.082,Act-1
3.9389,0,1.1868,7.7204,128.05,0.6102,2.0818,17.6391,3.5367,36.5476,-0.0198,Act1
4.0701,0,1.1183,7.7644,42.6833,0.615,2.1139,10.9434,3.0727,32.7754,-0.1016,Act-1
2.2088,0,1.1193,8.1056,170.7334,0.6043,2.1062,12.0549,3.0727,26.494,-0.0844,Act-1
-3.1565,0,1.0895,8.2705,300.3473,0.625,2.0393,18.2,3.435,141.5873,0.0842,Act-1
4.6544,1,1.3225,7.7167,85.3667,0.6496,2.0737,7.4935,3.6139,11.4402,-0.0666,Act1
3.2905,1,1.4182,7.6346,78.7048,0.6366,2.0625,8.7428,3.4506,15.9123,-0.0657,Act1
1.8065,0,1.2691,7.9683,121.3882,0.6276,2.0809,7.4932,3.1327,16.3671,-0.0433,Act-1
2.1146,0,1.1338,7.4896,85.3667,0.6411,2.1242,6.0668,3.4959,13.5459,-0.1446,Act-1
2.9321,1,1.3072,7.5,42.6833,0.6411,2.1585,8.338,3.2649,24.9611,0.0882,Act-1
3.1409,0,1.0692,7.3922,60.6941,0.6073,2.1546,10.4728,3.2856,40.7425,0.0089,Act1
1.3741,0,1.0037,7.8638,213.4167,0.5816,2.0611,11.7349,3.4853,19.4352,-0.0563,Act-1
2.5169,0,1.1023,7.8005,170.7334,0.593,2.0768,16.0813,3.2361,39.0925,-0.0766,Act-1
0.7122,0,1.0994,7.9753,213.4167,0.5934,2.0649,17.306,3.3363,32.7754,-0.0684,Act1
3.6645,0,1.1082,7.6827,128.05,0.5979,2.0693,14.2748,3.2361,53.4899,0.009,Act-1
2.5443,0,1.1011,7.96,128.05,0.5961,2.0667,17.7171,3.3369,49.6926,-0.0899,Act-1
-0.1746,0,1.1222,7.7014,42.6833,0.6268,2.0953,8.8495,3.6184,17.5517,0.1058,Act-1
0.3729,0,1.2437,7.6944,42.6833,0.6132,2.0953,3.3892,3.0717,4.8625,0.1111,Act-1
1.5101,0,1.238,7.391,0.0,0.661,2.0777,3.586,3.1256,10.4521,0.0812,Act1
2.0372,1,1.3437,7.6267,0.0,0.6448,2.1011,7.8752,3.5799,34.9588,0.249,Act-1
2.5415,1,1.2991,7.5556,18.0108,0.6367,2.1087,5.6342,3.5553,25.4409,0.0181,Act1
2.7595,0,1.1456,7.3587,42.6833,0.6065,2.115,5.6175,3.3079,26.8156,0.0763,Act1
2.7347,0,1.0104,7.3768,0.0,0.5902,2.0828,6.1634,3.2852,40.4828,-0.0142,Act-1
-0.147,0,1.1815,7.3472,0.0,0.5842,2.0951,8.7711,3.3112,54.7759,0.0803,Act1
3.2897,1,1.294,7.3043,0.0,0.6526,2.0655,5.3289,3.4967,21.5939,0.0838,Act-1
1.6643,1,1.2937,7.0,0.0,0.6734,2.0655,5.3289,3.4967,21.5939,0.0406,Act-1
1.9265,1,1.2298,7.6574,42.6833,0.6388,2.1272,7.3901,3.3313,34.1813,0.0722,Act1
1.2738,1,1.5921,7.2333,65.7944,0.716,2.2528,3.7942,3.8842,23.4246,-0.0327,Act-1
2.3927,1,1.3479,7.3182,3.1243,0.6684,2.0943,3.4641,3.5799,50.2759,-0.0526,Act-1
0.4274,0,1.2294,7.6373,21.1351,0.6115,2.0633,2.3366,2.8692,23.274,0.0317,Act-1
2.2353,1,1.4816,7.6378,63.8184,0.6734,2.129,7.319,3.8959,26.3582,0.126,Act-1
2.9616,1,1.4724,7.4742,21.1351,0.6503,2.1929,8.2253,3.9122,35.4455,0.1066,Act-1
1.6143,1,1.3592,7.4217,37.9206,0.6355,2.1661,0.0,3.1788,25.4849,0.0345,Act-1
-0.2996,0,1.215,7.8556,54.0323,0.6228,2.0527,5.744,3.2399,30.9381,0.1726,Act-1
4.018,1,1.3855,7.4751,3.1243,0.6786,2.0676,7.9287,3.5622,35.5201,0.0471,Act-1
3.0466,1,1.4578,8.0096,34.4157,0.7211,2.0167,10.6661,3.9431,49.2674,-0.0049,Act1
0.7414,0,1.2096,8.2593,136.2746,0.6745,2.062,11.4956,3.7061,52.5663,0.0567,Act1
2.3481,0,1.2997,7.875,42.6833,0.6449,2.0023,5.5317,2.9489,8.429,-0.2479,Act-1
2.7396,0,1.3095,7.5758,0.0,0.6532,2.0016,5.6569,2.8562,8.429,-0.0831,Act1
