Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.6603,39.6226,5.6604,0.0,1.3929,7.9137,5.8216,1.3113,0.1982,1.2929,0.4567,1.4818,0.1078,0.0714,0.0611,-0.0189,-0.1319,-0.0948,1.0127,0.9045,0.7974,0.7301,0.8581,1.0787,3.7313,3.9788,2.1001,1.7607,141.6785,109.4589,62.3132,44.8803,3.1243,128.1496,0.1585,0.5486,0.1486,3.7697,0.0,3.0645,0.0,10,5.5058,6.4522,3.7004,0.1,2.2695,4.4143,0.8722,1,Act-1
0.6856,40.0,6.0,0.0,1.3248,7.3578,5.7382,1.3207,0.1995,1.3305,0.4355,1.4818,0.0483,0.1361,0.0944,-0.0325,-0.2084,0.0496,0.8965,1.0485,0.7632,1.0148,0.926,1.065,3.7194,3.976,2.0987,1.7452,173.3826,102.0144,62.6282,39.1486,3.1243,128.4646,0.0981,0.6487,0.1645,3.6595,0.0,6.0016,0.0,10,5.8419,6.9909,3.7004,0.1089,1.9462,4.3362,0.9128,1,Act-1
0.6912,43.9024,2.439,2.439,1.0159,7.4206,5.6914,1.4403,0.2535,1.3368,0.5512,1.5692,-0.0183,-0.0402,0.0064,-0.1933,0.0664,-0.1379,0.984,1.0718,0.9587,0.9617,0.9525,1.0578,3.9144,3.9125,2.1259,1.4441,148.9974,117.7197,47.6657,10.9999,18.0108,135.9607,0.0975,0.655,0.1461,3.5815,0.0,2.2707,0.0,13,3.5461,8.1052,4.0875,0.1812,1.9796,4.2445,0.651,1,Act-1
0.6667,45.2381,2.381,0.0,1.0,7.3167,5.6857,1.402,0.2863,1.3408,0.3727,1.5516,-0.0455,-0.091,-0.1182,-0.0446,0.0945,-0.2459,1.0431,1.11,0.9571,0.9326,1.0334,1.1871,3.7483,3.8255,2.0442,1.5982,119.3198,119.3198,25.6372,0.0,18.0108,96.8069,0.0571,0.6875,0.1488,3.6647,1.4264,5.8129,1.4264,17,0.0,6.0594,3.8074,0.0628,2.2183,4.2557,0.5452,1,Act-1
0.6164,36.0,4.0,4.0,1.0248,7.7121,4.4752,1.2536,0.4386,1.2477,0.6939,1.4487,-0.0715,0.114,-0.0181,0.1451,0.0628,-0.0192,0.9638,0.9525,1.0911,1.0697,1.1129,1.141,3.3968,3.7406,2.0343,1.0892,54.1272,54.1272,7.8258,42.6833,60.6941,41.0906,0.0893,0.5902,0.256,2.708,0.0,1.6205,0.0,6,3.7798,2.96,2.8074,0.242,-0.5787,4.4051,0.5824,0,Act-1
0.6513,41.8605,4.6512,0.0,1.0,7.3083,5.5496,1.3554,0.2863,1.3408,0.3727,1.5223,-0.033,-0.1129,-0.1076,-0.0715,-0.0568,-0.2414,1.1145,1.0911,1.0084,1.1078,0.9153,1.0326,3.7483,3.8255,2.0468,1.6026,107.906,107.906,23.6996,0.0,18.0108,95.888,0.0618,0.6622,0.1558,3.6647,0.0,5.7458,0.0,13,2.752,6.4497,3.7004,0.0742,1.6959,4.0348,0.72,1,Act-1
0.6734,32.5581,4.6512,13.9535,1.5392,8.5722,5.0243,1.2035,0.3914,1.1901,0.879,1.4358,-0.0055,0.0397,0.0266,-0.0733,0.0212,-0.0629,0.849,1.3211,1.1223,1.2248,1.1388,0.8375,3.642,3.7834,2.0315,1.4565,153.1856,68.4257,23.3304,261.4099,93.5913,42.6413,0.2611,0.4916,0.2072,3.4723,-1.5175,0.3633,-0.788,7,7.0905,5.681,3.3219,0.343,0.0426,4.8405,0.3753,0,Act-1
0.7578,46.3415,4.878,7.3171,1.6296,8.1286,5.9663,1.4601,0.2154,1.2536,0.659,1.5519,-0.0484,0.0343,0.0578,0.2573,-0.0339,0.0011,0.976,0.8603,1.0005,1.1483,1.1233,1.0247,3.919,3.967,2.0504,1.6852,211.4252,126.6653,25.1412,166.4701,18.0108,131.5558,0.2369,0.5737,0.1786,4.0756,-0.4636,2.6241,-0.4636,13,9.6202,10.1651,4.3923,0.1949,3.8574,4.1886,0.6368,1,Act1
0.7165,47.2222,0.0,11.1111,1.3636,8.0871,5.7518,1.3755,0.2517,1.277,0.5943,1.5794,-0.0753,-0.0153,0.0212,-0.014,-0.0222,-0.1346,0.9856,0.8926,1.0317,0.9484,1.1334,0.8869,3.88,3.913,2.0321,1.5472,125.016,118.5533,26.0767,82.3871,0.0,122.3629,0.1928,0.5694,0.2158,4.0585,0.9559,1.8404,-0.3533,13,8.3137,7.1752,4.0,0.2113,2.5467,4.4084,0.7614,1,Act-1
0.6545,36.1702,8.5106,6.383,1.893,8.2315,5.6553,1.2618,0.186,1.2512,0.5826,1.4404,-0.0172,0.0068,-0.115,-0.1785,-0.0855,0.1733,0.828,1.3171,1.0996,1.0921,0.8704,1.0181,3.8693,3.9878,2.0621,1.6601,89.5989,83.3748,38.7083,136.7226,32.8972,107.1424,0.2199,0.4944,0.1454,3.94,0.0,0.6372,0.0,6,11.986,9.1255,3.7004,0.242,1.0282,5.1139,0.7594,1,Act1
0.6989,42.5,5.0,15.0,1.3846,8.2917,5.8508,1.3763,0.2498,1.2584,0.5356,1.5327,-0.1569,0.0162,0.0085,-0.1546,-0.1249,-0.0664,0.9018,1.1858,1.2125,1.1774,1.028,1.0076,3.7918,3.8842,2.0636,1.6085,131.8404,125.6164,29.5628,118.5319,34.4157,118.4306,0.2592,0.5084,0.154,3.7548,-0.5239,0.9468,-0.4841,8,9.3799,6.4839,4.0875,0.3224,0.994,4.3177,0.6362,1,Act1
0.6864,41.3043,6.5217,8.6957,1.5967,7.9599,6.1843,1.4214,0.2063,1.3056,0.5242,1.5608,-0.0489,-0.0246,0.1561,-0.0819,-0.2626,-0.1547,0.956,0.9558,0.9994,1.1055,1.2407,0.9639,3.9166,3.9439,2.0835,1.6596,119.1001,112.6375,30.0659,99.1727,0.0,132.9387,0.1874,0.5491,0.1727,4.1295,-0.1403,1.9939,-0.1403,8,8.278,6.6226,4.2479,0.2256,1.7265,4.3437,0.5991,1,Act1
0.7149,45.0,7.5,7.5,1.6064,8.1167,6.1534,1.4685,0.2426,1.2721,0.565,1.6077,-0.0597,-0.0593,0.0537,0.0409,-0.1545,0.0118,1.0158,0.9971,1.0866,1.1489,1.1479,1.0864,3.9156,3.9432,2.0795,1.5561,148.1614,141.6988,18.7755,111.494,18.0108,105.4183,0.2013,0.5658,0.1918,4.1293,-0.3767,1.7485,-0.3767,10,8.4592,9.4806,4.3219,0.2448,2.2739,4.506,0.6414,1,Act1
0.7099,44.6809,8.5106,6.383,1.9738,7.9684,6.2865,1.5116,0.1871,1.3017,0.5574,1.5997,-0.0713,-0.0296,0.0512,0.0367,-0.1625,0.0872,1.0197,0.9656,1.0692,1.1295,1.074,1.0833,3.9161,3.9433,2.0808,1.8098,148.0425,141.5799,21.961,104.9583,18.0108,162.4367,0.1905,0.5695,0.1619,4.1293,-0.3111,2.7165,-0.3111,11,10.7461,10.2437,4.6439,0.2446,2.2681,4.4666,0.4944,1,Act1
0.6849,40.0,8.8889,8.8889,1.5967,7.9969,6.1843,1.4214,0.2063,1.3056,0.5242,1.5602,-0.0546,0.0002,0.1457,-0.092,-0.3233,-0.2092,0.9504,0.9757,0.9768,1.1006,1.2473,0.8998,3.8908,3.9423,2.0755,1.6531,108.7662,102.3036,30.0659,115.9582,0.0,139.3903,0.2037,0.5357,0.1727,4.1295,-0.168,1.8358,-0.168,5,7.1091,2.8717,4.2479,0.2584,0.8144,4.455,0.5407,1,Act-1
0.7139,43.5897,10.2564,7.6923,1.6064,8.1567,6.1534,1.4685,0.2426,1.2721,0.565,1.6069,-0.0698,-0.0302,0.0376,-0.0073,-0.22,0.005,1.0161,1.0382,1.0607,1.1395,1.1535,1.0094,3.889,3.9414,2.0711,1.5548,137.8275,131.3649,18.7755,128.2796,18.0108,111.8699,0.2204,0.5508,0.1918,4.1293,-0.4045,1.5904,-0.4045,7,7.1128,6.3233,4.3219,0.2805,1.3564,4.6284,0.595,1,Act-1
0.6285,30.0,12.0,10.0,1.8189,8.1872,5.677,1.2853,0.2199,1.2611,0.639,1.4526,-0.1592,0.0306,-0.0743,0.0265,-0.122,0.0284,1.0179,0.8401,1.4769,1.263,0.8798,1.0749,3.7715,3.8644,2.0078,1.5514,54.1907,35.8587,11.4312,280.3458,193.8444,86.6801,0.2039,0.4882,0.1757,3.3265,-1.0344,0.2159,-1.0344,1,5.6696,0.0,3.585,0.4571,-1.8933,4.8924,0.2368,1,Act-1
0.6432,25.0,5.0,10.0,0.8148,8.4167,1.7918,1.0419,0.7581,1.1306,1.0,1.3546,-0.2799,0.0507,-0.0998,0.3712,0.2053,0.2505,0.7566,0.0,1.7569,1.5558,0.7942,1.0239,3.328,3.3763,1.8726,0.9062,3.4444,3.4444,3.4444,100.7255,75.5805,0.0,0.1298,0.6586,0.4659,1.6763,-0.8896,0.0,-0.8896,1,1.0,0.0,1.0,0.3228,-0.7666,4.3359,0.6708,0,Act-1
0.7356,21.6216,0.0,5.4054,0.9231,7.4295,1.9459,1.0,0.8593,0.9131,1.0,1.366,-0.0671,-0.36,-0.0247,0.2341,0.0115,-0.489,1.3955,0.0,2.3254,2.0399,1.4898,0.7148,4.4653,3.6597,1.6094,1.4739,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057,1.004,0.2849,3.0644,0.0,0.0,0.0,0,0.0,0.0,0.0,0.078,3.2836,5.1164,0.7076,0,Act1
0.6289,39.6226,0.0,3.7736,1.8072,7.6159,5.3663,1.2412,0.3084,1.2105,0.6474,1.3886,0.0752,-0.0239,-0.0021,0.2229,0.09,-0.216,0.9026,0.6596,1.1043,1.1092,1.045,1.0543,3.7532,3.8706,2.0912,1.6146,98.6208,98.6208,27.9495,101.1336,85.3667,43.0545,0.0652,0.6333,0.1485,3.2935,2.4332,2.1197,1.1153,19,5.9971,10.8683,3.1699,0.1286,5.6062,3.9821,0.6007,0,Act1
0.6051,33.3333,3.3333,13.3333,0.7467,8.5333,3.8286,1.0622,0.5101,1.147,0.7088,1.3851,0.0641,-0.0606,-0.0912,0.628,0.0191,0.2643,0.8609,0.0,1.2068,1.2863,1.1579,0.7789,3.3878,3.5782,1.9335,1.2911,34.2377,34.2377,9.6456,151.4235,103.3774,20.1165,0.1822,0.4821,0.2538,2.876,-1.1355,0.0,-0.9954,6,4.559,3.7545,2.0,0.4062,0.346,3.9668,0.6291,0,Act-1
0.6365,39.3939,3.0303,6.0606,1.5859,8.0,4.7942,1.2526,0.3881,1.2065,0.7918,1.4699,0.0963,0.098,0.0275,0.0817,0.0062,0.0541,1.0631,0.8409,1.0386,1.1214,0.8668,1.1298,3.5634,3.7377,2.0358,1.4425,83.4658,83.4658,12.1435,83.5952,60.6941,43.8473,0.1192,0.5761,0.2368,3.0919,0.2552,1.7895,-0.8031,10,5.7435,8.2496,3.1699,0.2249,2.7477,3.9283,0.8116,0,Act1
0.6666,36.1809,9.5477,9.0452,3.1228,8.155,6.9257,1.4232,0.103,1.2483,0.2905,1.4982,0.111,0.0091,-0.0038,0.0331,-0.0578,0.0091,1.0527,1.0332,1.0954,1.3648,1.0867,1.0734,3.9349,4.0378,2.0972,1.7505,470.3657,313.0354,266.3116,723.8524,444.4322,593.77,0.2026,0.5244,0.0369,4.1114,-12.9625,-1.518,-1.1758,28,16.7692,16.2605,5.5236,0.421,-2.3158,9.7395,0.0438,1,Act-1
0.6351,40.0,0.0,9.0909,1.797,7.9907,4.9273,1.1708,0.2667,1.2149,0.7944,1.4523,0.1613,-0.0958,0.074,-0.2953,-0.0632,0.1334,1.0874,1.0745,0.9536,0.9605,0.9746,1.1608,3.8494,3.955,1.8949,1.5696,133.9977,133.9977,34.1419,113.2015,0.0,14.0392,0.1294,0.5572,0.1465,3.8418,1.3054,0.0,-0.4007,17,11.4525,12.2308,3.0,0.187,3.5248,4.4772,0.4869,0,Act-1
0.6351,40.3846,0.0,5.7692,1.75,7.7951,4.8203,1.1517,0.278,1.1941,0.7721,1.4135,0.1632,-0.0772,0.1271,-0.2217,-0.0192,0.1795,0.92,1.1311,1.0097,1.019,0.9629,1.2733,3.8494,3.9551,1.8948,1.5696,124.7485,124.7485,26.9506,77.0567,0.0,14.0392,0.0917,0.6021,0.164,3.8392,2.7688,0.0,-0.1782,18,8.1782,12.5778,2.8074,0.132,4.2322,4.4383,0.5423,0,Act-1
0.6455,36.0825,5.1546,9.2784,1.8939,8.0479,6.1396,1.2623,0.1633,1.2181,0.7187,1.4315,0.1411,-0.0721,0.0716,0.0334,-0.18,-0.195,0.7462,1.1679,1.0008,1.1563,1.0086,1.0444,3.9861,4.0602,2.1127,1.6482,223.7512,178.3785,51.8248,251.5228,52.4265,88.3344,0.1702,0.5279,0.0857,4.0007,-2.9495,1.1138,-0.8599,20,13.5797,14.0427,4.1699,0.2516,2.9135,5.4684,0.1578,1,Act1
0.6396,36.5385,5.7692,8.6538,1.8779,7.9306,6.203,1.2671,0.133,1.2721,0.3987,1.4541,0.0767,-0.0284,0.0411,0.1102,-0.1653,-0.1527,0.876,0.9814,1.1427,1.2754,1.0049,1.0009,3.9505,4.0597,2.1206,1.6975,162.6852,156.4611,65.4305,229.1597,52.4265,161.1559,0.1547,0.5327,0.0786,4.0007,-2.7221,1.5535,-0.8375,21,14.5037,15.5347,4.1699,0.2623,2.6607,6.6559,0.19,1,Act-1
0.6263,36.1446,1.2048,4.8193,1.4583,7.5856,5.2523,1.0161,0.1829,1.2827,0.4625,1.3997,0.0757,0.0435,0.026,0.113,-0.0092,0.0034,1.0026,1.3874,1.0854,1.1127,1.1771,0.9765,3.8701,4.0297,2.1228,1.7166,137.1952,104.9756,68.2548,119.74,42.6833,31.0686,0.0745,0.6071,0.1117,3.4654,0.142,0.0,-0.1659,22,9.8678,11.48,2.0,0.1779,4.5847,5.8439,0.4651,0,Act1
0.6171,34.5679,1.2346,4.9383,1.5398,7.6495,5.0626,1.0223,0.2516,1.2479,0.5329,1.3794,0.0515,0.0037,0.0039,0.079,-0.0501,-0.0519,0.9361,1.3791,1.1172,1.1131,1.1801,0.9645,3.6783,3.835,2.1227,1.6442,143.5279,111.3084,65.3335,119.74,42.6833,17.8061,0.0752,0.6017,0.1197,3.4654,0.0871,0.0,-0.2092,20,10.1409,10.6262,2.0,0.1866,4.4299,5.3265,0.3768,0,Act-1
0.6443,40.3509,3.5088,7.0175,1.2081,7.6609,5.9526,1.3045,0.222,1.3286,0.5331,1.5213,0.0359,0.0972,0.0977,-0.081,-0.213,-0.0197,1.0225,1.1583,0.9352,1.0444,1.1572,1.1032,3.8509,4.0082,2.1576,1.5151,128.172,128.172,36.2681,90.697,0.0,89.2888,0.1281,0.5641,0.1188,3.3007,-0.6312,1.6884,-0.6312,13,8.8801,10.3674,3.8074,0.1536,3.6287,5.1014,0.5768,1,Act-1
0.652,41.6667,4.1667,4.1667,1.2778,7.5625,5.8777,1.3195,0.2223,1.3582,0.4559,1.5445,-0.0167,0.0902,0.0445,-0.0531,-0.1222,-0.0493,1.0389,1.1331,0.9687,1.0934,1.1386,0.9595,3.8504,4.008,2.1566,1.4995,105.5052,105.5052,22.4266,86.2357,42.6833,89.2888,0.1032,0.5993,0.1292,3.2682,0.0,1.7433,0.0,12,8.338,9.8592,3.7004,0.1405,2.6997,4.9165,0.9132,1,Act1
0.6187,37.9747,0.0,3.7975,2.5528,7.5808,5.1475,1.2494,0.1985,1.257,0.6294,1.403,0.0516,-0.013,-0.0225,-0.1066,0.1004,-0.0357,1.1385,1.1185,1.1576,1.1648,1.1537,0.8171,3.8119,3.929,2.0616,1.7857,140.2927,140.2927,32.3675,143.8169,128.05,27.2984,0.0573,0.6299,0.1065,3.5633,3.3017,0.0,0.7684,27,14.2963,13.667,2.585,0.1335,5.7458,4.6527,0.4451,0,Act1
0.6227,38.5714,0.0,4.2857,2.2333,7.5694,5.0752,1.1978,0.1814,1.2844,0.5779,1.41,-0.018,-0.0181,-0.0366,-0.0557,0.1328,-0.0846,1.0954,1.0869,1.188,1.1909,1.1332,0.8222,3.8288,3.9657,2.0613,1.7357,103.6898,103.6898,32.3675,143.8169,128.05,32.3675,0.0614,0.6223,0.113,3.5633,3.3095,0.0,0.7713,24,12.6574,11.776,2.3219,0.1471,4.7172,4.7119,0.6138,0,Act1
0.6097,36.4865,0.0,4.0541,2.2333,7.5694,4.9698,1.1546,0.2159,1.2445,0.5917,1.3573,0.0385,-0.0122,-0.0337,-0.0455,0.1084,-0.0721,1.0881,1.0683,1.169,1.173,1.0985,0.8216,3.811,3.9293,2.0637,1.7585,102.3877,102.3877,32.3675,143.8169,128.05,27.2984,0.0537,0.6223,0.1163,3.5623,3.3329,0.0,0.7753,24,12.6574,11.7609,2.0,0.1456,5.1311,4.5328,0.5762,0,Act1
0.6036,35.2941,0.0,5.8824,2.3004,7.6714,5.0752,1.1521,0.1982,1.2294,0.6383,1.3348,0.0349,-0.0537,-0.0514,-0.0133,0.0808,-0.0602,0.9942,0.9339,1.1828,1.1925,1.0672,0.8726,3.8136,3.937,2.0651,1.7597,109.5147,109.5147,39.4944,197.5002,170.7334,24.7639,0.0712,0.5882,0.1006,3.5951,3.0429,0.0,0.6291,24,15.6948,12.3838,2.0,0.1837,4.3608,4.6545,0.3818,0,Act-1
0.6097,36.4865,0.0,4.0541,2.2667,7.5722,4.9628,1.1546,0.2138,1.2161,0.5927,1.3354,0.0736,-0.0461,-0.0495,-0.0245,0.1084,-0.0809,0.9879,0.9523,1.1655,1.1733,1.0714,0.813,3.811,3.9293,2.0636,1.7586,104.9223,104.9223,34.902,143.8169,128.05,27.2984,0.0537,0.6223,0.1163,3.5623,3.348,0.0,0.7782,24,12.5837,11.5757,2.0,0.1456,5.1185,4.4436,0.5634,0,Act1
0.6343,34.2857,14.2857,8.5714,1.04,8.1917,5.3856,1.2311,0.29,1.2613,0.4851,1.4866,0.0471,-0.0509,0.12,-0.2906,-0.2101,-0.238,0.9186,1.3352,1.0411,1.0516,1.0431,0.9747,3.6674,3.8643,1.9625,1.53,41.794,41.794,17.4085,192.7468,136.2746,79.508,0.2086,0.4918,0.1677,3.4128,0.2928,0.539,-0.4082,4,5.4607,2.7495,3.1699,0.469,-0.5499,4.6399,0.4807,0,Act-1
0.631,39.4737,0.0,7.8947,0.5247,7.6806,4.4308,1.089,0.3101,1.2652,0.3581,1.427,0.11,0.0113,0.0475,0.5243,-0.051,-0.3206,1.0294,0.5545,1.0882,1.1023,1.0431,0.971,3.6101,3.766,1.9707,1.4852,66.5942,66.5942,23.7006,62.9116,0.0,55.1766,0.106,0.5705,0.2009,3.4589,1.7903,0.0,-0.2327,11,5.8281,6.3201,2.0,0.1564,2.7659,4.6705,0.4626,0,Act1
0.617,37.8378,0.0,2.7027,2.1778,7.4694,5.0499,1.1948,0.214,1.2449,0.5978,1.3762,0.057,0.0279,0.0067,-0.098,0.0859,-0.026,1.1081,1.0361,1.1177,1.1205,1.098,0.9051,3.8079,3.9287,2.0627,1.7846,125.0964,125.0964,27.2984,101.1336,85.3667,27.2984,0.0433,0.6509,0.1165,3.4155,3.42,0.0,0.8293,26,14.1674,12.2274,2.3219,0.098,6.1666,4.6476,0.5299,0,Act-1
0.6532,43.4783,0.0,4.3478,1.2231,7.6667,5.2933,1.1262,0.2706,1.2857,0.2915,1.4848,0.1309,0.0243,-0.0537,0.2534,0.0796,-0.2744,1.1721,0.8819,0.9713,0.9746,1.1559,0.7624,3.7968,3.9043,2.1361,1.5494,91.1568,91.1568,29.3108,66.0568,0.0,57.7395,0.078,0.6299,0.164,3.738,2.8245,0.0,0.0868,18,7.637,6.1212,2.585,0.1152,3.6687,4.404,0.7105,0,Act1
0.6134,36.036,0.9009,9.9099,1.3787,7.6106,5.6312,1.0095,0.1165,1.3128,0.2653,1.3947,0.0183,0.0505,-0.0227,0.0099,-0.0419,-0.0123,1.0648,0.9917,1.2419,1.2656,1.0664,0.9557,3.8332,4.0024,2.0563,1.7247,97.8013,97.8013,46.5592,231.2583,75.5805,129.9181,0.1184,0.5321,0.0667,3.3167,2.3021,0.0,0.1039,20,12.6534,12.3646,2.0,0.2005,1.583,7.7363,0.3036,0,Act-1
0.6394,40.9836,0.0,6.5574,1.4031,7.8017,5.5334,1.1225,0.2505,1.2422,0.3702,1.433,0.2329,-0.1326,-0.2025,0.0338,0.0291,0.0754,1.1027,0.9597,0.9563,0.9682,1.1534,0.8768,3.8327,3.9365,2.144,1.6683,118.5331,118.5331,39.6877,102.2016,0.0,46.3154,0.0972,0.592,0.1404,3.9767,2.8082,0.0,-0.4271,21,9.1467,7.9721,2.8074,0.1524,3.9898,4.5634,0.6143,0,Act-1
0.6689,40.7407,3.7037,14.8148,1.3058,8.4907,6.1395,1.2637,0.2608,1.236,0.3402,1.4845,0.1176,-0.1097,-0.1319,0.0021,0.171,0.1068,0.7638,1.0386,0.812,0.9232,1.1156,1.0409,3.8299,3.9297,2.1394,1.5682,125.0609,85.9123,34.4001,376.6642,246.3139,48.6479,0.2436,0.4942,0.1215,4.183,-7.2019,-0.7045,-1.4605,11,8.6867,7.2795,3.7004,0.3808,-0.2505,4.9712,0.2473,0,Act-1
0.6193,38.3562,0.0,1.3699,2.1902,7.3362,5.0239,1.1955,0.2168,1.2576,0.5899,1.3783,0.0552,0.0251,0.0048,-0.09,0.0647,-0.0494,1.103,1.0713,1.1063,1.1077,1.1375,0.8712,3.814,3.9295,2.0625,1.7842,127.6309,127.6309,29.833,58.4503,42.6833,29.833,0.0296,0.6804,0.1203,3.4995,4.1652,0.0,1.2297,27,12.9053,12.3616,2.3219,0.051,7.1668,4.505,0.4025,0,Act-1
0.6097,36.4865,0.0,4.0541,2.2333,7.5722,4.9488,1.1531,0.2145,1.2356,0.6016,1.3469,0.0736,0.0122,-0.0304,-0.0328,0.1084,-0.0762,1.0898,1.0299,1.1655,1.1733,1.0674,0.8285,3.8127,3.9295,2.0637,1.7575,104.9223,104.9223,34.902,143.8169,128.05,29.833,0.0537,0.6223,0.1163,3.4985,4.0198,0.0,1.1935,24,13.1796,11.6105,2.0,0.1456,5.2048,4.4665,0.5634,0,Act-1
0.614,37.5,0.0,1.3889,2.1735,7.3006,4.9273,1.1566,0.218,1.2517,0.5787,1.3455,0.0335,-0.0272,-0.0488,-0.0238,0.0668,-0.0785,1.0492,0.9948,1.145,1.1462,1.0836,0.813,3.8127,3.9296,2.0637,1.7603,107.4568,107.4568,37.4366,58.4503,42.6833,29.833,0.0262,0.6792,0.1241,3.4985,4.2129,0.0,1.2396,26,12.741,12.1674,2.0,0.0526,7.1878,4.281,0.4124,0,Act-1
0.6348,40.0,0.0,10.0,1.6275,8.2204,5.4931,1.11,0.2417,1.2428,0.3859,1.441,0.1701,-0.052,-0.0957,-0.1095,0.0674,0.0095,1.1806,1.1999,1.0184,1.044,1.327,0.7627,3.8293,3.9289,2.1405,1.6681,109.2312,109.2312,38.5599,202.5284,85.3667,50.0715,0.1594,0.5211,0.1314,4.0579,-0.6184,0.0,-0.7065,17,9.9815,8.7418,2.8074,0.2333,2.1425,4.7974,0.5765,0,Act1
0.6376,38.2979,8.5106,2.1277,1.1808,8.05,5.3049,1.2246,0.2686,1.2589,0.6746,1.4645,0.0619,0.0918,0.0769,-0.0378,-0.1309,0.0436,0.9392,1.1649,0.9959,0.992,0.9527,0.9321,3.728,3.9081,2.078,1.5412,106.2574,106.2574,35.9994,121.819,42.6833,117.909,0.1697,0.5207,0.1469,3.5117,1.1771,-1.3857,1.1771,9,7.8998,8.3733,3.7004,0.1555,2.9969,4.3565,0.8664,1,Act-1
0.6806,43.8596,10.5263,3.5088,2.0037,7.7172,6.3645,1.498,0.1621,1.3384,0.5259,1.5941,0.0398,-0.1166,-0.0026,0.0566,-0.1098,0.0466,1.0628,0.8486,1.04,1.1473,0.9133,1.158,3.8193,3.9388,2.0759,1.8048,156.1785,156.1785,37.0305,135.043,32.8972,181.3656,0.1555,0.5758,0.0978,3.7066,-0.0699,3.4676,-0.0699,15,12.8058,14.7847,4.6439,0.2251,4.0903,4.1806,0.4326,1,Act1
0.655,40.0,10.0,2.8571,1.9518,7.6667,6.4034,1.5385,0.179,1.2835,0.6255,1.527,0.1333,0.0556,0.0377,-0.0277,-0.3524,0.002,0.9304,0.9874,0.7062,0.8878,1.1506,1.0578,3.8697,4.017,2.0677,1.7201,189.1286,189.1286,34.9882,85.4828,36.0215,145.9709,0.1324,0.5777,0.0874,4.1121,-0.2985,4.9101,-0.2985,11,13.4187,13.765,4.6439,0.1752,3.7412,3.9818,0.3232,1,Act1
0.5861,30.0,5.0,10.0,0.8148,8.6111,2.1972,1.0821,0.7257,1.1278,1.0,1.3977,-0.028,0.3524,0.0427,0.5521,0.1243,0.1922,1.0074,0.0,1.4953,1.5393,0.9102,0.6309,3.2528,3.4893,1.9225,0.895,31.2221,31.2221,5.9789,116.4924,75.5805,0.0,0.1525,0.4939,0.4497,2.4009,-0.8127,0.0,-0.8127,4,4.0,3.7798,1.585,0.4902,-0.4657,3.4162,0.6101,0,Act-1
0.6491,42.8571,0.0,4.0816,1.414,7.6014,5.4161,1.1771,0.2455,1.2982,0.3288,1.4757,0.0902,0.0021,-0.0106,-0.0787,0.1108,0.0656,1.2087,1.0143,1.0531,1.0604,1.1779,0.9545,3.7862,3.9008,2.1176,1.6317,94.929,94.929,32.4319,83.5952,42.6833,58.3261,0.073,0.6333,0.1568,3.8084,4.4513,0.0,0.2858,19,9.3503,7.903,2.585,0.1201,3.8567,4.3882,0.8029,0,Act1
0.6229,38.8889,0.0,1.8519,1.3058,7.2955,4.8442,1.0529,0.2544,1.3159,0.3169,1.4046,0.0477,-0.0126,-0.0077,-0.0596,0.1116,0.0869,1.2297,0.9741,1.1622,1.1675,1.176,0.9059,3.7951,3.9184,2.1381,1.6456,72.0755,72.0755,28.5309,58.4503,42.6833,35.4726,0.0305,0.6701,0.1597,3.3892,1.8013,0.0,1.8013,20,7.2902,8.3666,1.585,0.0673,5.1154,4.2553,0.5838,0,Act1
0.6644,44.0,4.0,2.0,1.4688,7.3967,6.7155,1.2826,0.1364,1.3627,0.205,1.5177,0.0266,-0.0393,-0.049,-0.0318,-0.1327,0.0332,0.9817,1.0022,0.8856,1.0689,1.0341,0.9564,4.0231,4.1594,2.1437,1.8659,210.7429,210.7429,47.3993,116.9005,85.3667,143.3413,0.0775,0.6364,0.0707,4.2353,5.9366,5.8604,1.4226,28,11.0764,11.5196,4.2479,0.0704,1.5279,7.2295,0.4032,1,Act-1
0.6071,35.1648,2.1978,4.3956,1.8366,7.4298,5.3519,1.0089,0.1695,1.304,0.3967,1.3748,0.0425,0.0284,-0.0049,0.0219,-0.1499,-0.0704,1.0422,0.9294,1.0901,1.1908,1.1652,0.9912,3.842,4.0332,2.1626,1.751,101.4342,101.4342,49.7154,105.595,42.6833,54.5426,0.0634,0.5952,0.0924,3.6075,-0.1063,0.0,-0.1063,20,11.0368,9.6108,1.585,0.1113,2.467,5.0728,0.4318,0,Act1
