@relation J48_training-comb.arff-weka.filters.unsupervised.attribute.Remove-R25

@attribute Psi_e_A numeric
@attribute PCR numeric
@attribute GATS8i numeric
@attribute nRCOOH numeric
@attribute nImidazoles numeric
@attribute SaaCH numeric
@attribute CATS2D_07_AP numeric
@attribute SHED_LL numeric
@attribute B05[N-O] numeric
@attribute B06[C-C] numeric
@attribute B07[C-O] numeric
@attribute B08[C-C] numeric
@attribute F03[N-S] numeric
@attribute F09[N-N] numeric
@attribute F09[N-N] numeric
@attribute MACCSFP8 numeric
@attribute MACCSFP37 numeric
@attribute MACCSFP38 numeric
@attribute MACCSFP48 numeric
@attribute MACCSFP49 numeric
@attribute MACCSFP62 numeric
@attribute MACCSFP80 numeric
@attribute MACCSFP84 numeric
@attribute MACCSFP125 numeric
@attribute Actividad {Act1,Act-1}

@data
8.2992,1.4041,0.8777,0,0,14.6152,1,8.6263,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
9.3009,1.324,1.706,0,0,5.1867,0,4.3952,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.2976,1.3048,0.9568,0,0,5.1865,0,3.5446,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
9.5385,1.0271,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.7727,1.2995,0,0,0,7.7447,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.8889,1.2907,0.8813,0,0,11.2754,0,7.8384,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
9.4889,1.0228,0.1597,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.5071,1.2743,1.058,0,0,8.1188,0,9.8554,1,1,1,1,4,2,2,1,0,0,1,1,0,1,0,1,Act-1
8.2401,1.4308,1.6895,0,0,1.5509,0,8.0706,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,Act1
8.7424,1.4699,1.1684,0,0,6.9494,0,5.7423,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.5098,1.424,0.7921,0,0,8.5886,0,8.9941,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.8148,1.3957,1.2495,0,0,6.4616,0,4.7759,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
8.3333,1.4545,0.8828,0,0,7.8822,0,7.3335,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,Act-1
8.2759,1.606,1.0875,0,0,16.5782,0,8.6668,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.2056,1.3202,0.8725,0,0,20.3874,0,9.3969,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.5139,1.4186,0.7689,0,0,10.0425,0,7.4488,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
9.9038,1.0782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
9.963,1.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.1433,1.4057,0.9714,0,0,12.1821,0,6.952,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.7984,1.2132,0.8969,0,0,4.8213,0,6.2613,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.1528,1.2607,0.6546,0,0,9.8428,0,5.0401,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.4792,1.0088,0.9818,0,0,0,0,7.2917,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.9683,1.4563,0.8988,0,0,17.4731,0,7.6923,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,Act-1
10.8532,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Act-1
7.9278,1.1257,1.0207,1,0,9.8387,0,11.8066,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6567,1.2683,0.9559,0,0,17.1472,0,8.7838,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Act-1
7.8913,1.506,0.9295,0,0,12.6781,0,7.3144,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
8.022,1.2462,1.0674,0,0,3.2195,0,11.1985,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
7.7778,1.4352,0.836,0,0,19.2698,0,10.292,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.9792,1.3415,1.0969,0,0,11.6486,0,13.8289,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.5185,1.1869,1.1717,0,0,7.927,0,9.8643,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2012,1.3127,1.1395,0,0,6.2869,0,13.4088,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Act1
8.0345,1.2817,0.9881,0,0,12.6429,0,12.6618,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,Act1
7.7206,1.5091,1.1372,0,0,19.2194,0,12.652,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.9583,1.3647,1.0614,0,0,17.7485,0,7.8354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.0614,1.3227,1.0233,1,0,12.5155,0,7.5453,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7857,1.3984,0.9068,0,0,18.6087,0,7.0059,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6232,1.1757,0.9174,0,0,8.3669,0,8.4738,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5972,1.1736,0.9177,0,0,8.4347,0,8.9191,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.2833,1.2932,0,0,0,6.2356,0,1.8899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.8088,1.3501,0.9436,0,0,14.0055,0,6.0982,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3148,1.3139,0,0,0,6.3097,0,1.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Act-1
8.0476,1.2526,0.9758,0,0,14.8637,0,12.6632,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,Act-1
7.9271,1.038,1.1058,0,0,0,0,3.7798,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9177,1.2669,0.9418,0,0,13.1433,0,13.0596,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.4167,1.2653,1.0548,0,0,17.0095,0,15.4816,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8988,1.3224,0.9129,0,0,13.3909,0,13.3441,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.8782,1.2669,1.0074,0,0,13.5825,0,13.0596,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.8477,1.2405,0.8805,0,0,15.8093,0,13.2279,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.6275,1.3825,0.9038,0,0,23.5688,0,12.5104,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.7986,1.2753,0.9663,0,0,13.5915,0,11.4008,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act-1
8.0921,1.2664,0.806,0,0,3.4246,0,5.0455,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.2632,1.3495,1.0069,0,1,12.1184,0,2.8717,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.2202,1.2188,0.9704,0,0,2.8674,0,2.7495,1,1,1,1,2,1,1,1,0,0,0,1,0,1,0,1,Act-1
9.3056,1.0298,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.1429,1.3466,1.4153,0,0,4.9605,0,3.8183,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
8.1809,1.2873,1.0018,0,0,3.3643,0,3.8886,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.4259,1.3139,0,0,0,4.2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Act-1
8.7111,1.238,0.7729,0,0,5.0778,0,5.681,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8838,1.4641,1.0113,0,0,21.3154,0,11.8328,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7692,1.3257,1.0344,0,0,12.2956,0,6.3233,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,Act-1
9.3611,1.3008,1.0147,0,0,3.5403,0,8.5386,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Act1
8.203,1.3387,0.7678,1,0,13.2356,0,11.2644,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.2906,1.3235,1.1699,0,0,6.636,0,7.4885,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.5128,1.3804,0.999,0,0,20.1529,0,14.5314,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,Act-1
8.6061,1.3882,0.8408,0,0,10.647,0,5.7423,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Act-1
7.9956,1.3579,0.8882,0,0,10.4273,0,8.2084,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.6578,1.3327,0.8708,0,0,9.3783,0,8.0165,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Act-1
8.1961,1.3712,1.0068,0,0,12.3991,0,7.4182,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9074,1.5468,1.2459,0,0,13.6286,0,7.1548,1,1,0,1,0,2,2,0,0,0,0,0,1,1,0,1,Act-1
7.8478,1.5328,1.1567,0,0,15.8112,0,7.4182,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act-1
7.7963,1.4685,1.1573,0,0,16.4916,0,7.2383,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
7.8125,1.5479,1.0211,0,0,16.207,0,7.2383,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
7.8478,1.557,1.2581,0,0,15.8233,0,7.4182,1,1,0,1,0,2,2,0,0,0,0,0,1,1,0,1,Act-1
7.8241,1.494,0.8075,0,0,22.2219,0,17.2426,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.6795,1.3742,0.9047,0,0,15.265,0,7.0871,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,Act-1
7.7963,1.4727,1.1455,0,0,16.4863,0,7.7667,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
7.5256,1.3804,0.9872,0,0,20.0895,0,14.5314,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,Act1
8.225,1.4911,1.1694,0,0,26.4299,0,17.2405,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.4857,1.2024,1.3541,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.8571,1.188,0.7903,0,0,2.9199,0,8.2614,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0153,1.2496,1.0063,0,0,10.438,0,6.5751,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,Act1
8.5889,1.2559,1.0669,0,0,6.176,0,1.8899,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Act-1
8.8395,1.0598,0.6553,0,0,0,0,0,1,1,1,1,0,2,2,0,1,1,0,0,0,1,0,0,Act-1
8.2383,1.2015,0.8327,0,0,5.5879,0,5.8436,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Act-1
8.8167,1.2559,0.9817,0,0,5.7261,0,1.8899,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Act-1
9.5972,1.1686,0,3,0,0,0,1.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8,1.4019,1.0951,1,1,13.1398,0,4.1689,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.2576,1.3675,0.3787,1,0,9.3056,0,4.1689,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
9.6667,1.203,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
9.3444,1.0726,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.5606,1.2757,0,1,0,8.2625,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.6548,1.096,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Act-1
9.2564,1.0243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.4608,1.3663,0.7249,1,0,6.4589,0,2.8717,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
9.5357,1.0558,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
9.9,1.0726,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.3244,1.5328,1.0168,0,0,15.7488,0,9.463,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,Act1
8.7593,1.3957,1.2294,0,0,6.6435,0,4.7759,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Act1
9.1111,1.2775,0,0,0,1.6893,0,1.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.4516,1.4679,1.2365,0,0,11.9259,0,7.8615,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.7037,1.2393,0.0001,0,0,2.2603,0,1.8899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Act-1
9.1061,1.2875,0,0,0,0.8354,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Act-1
8.0714,1.4665,1.0014,0,0,19.5494,0,8.503,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7427,1.2019,1.0343,1,0,4.1143,0,7.0015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Act-1
8.1528,1.4764,1.0767,0,0,9.4628,0,7.7401,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.0833,1.3757,1.0391,0,0,20.2332,0,6.3917,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.4222,1.3039,0,0,0,6.5785,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.537,1.3139,0,0,0,6.2031,0,1.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.1042,1.2398,1.0333,1,0,2.8906,0,4.1799,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Act-1
9.2222,1.0726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.6429,1.2867,0.9283,1,0,18.9344,0,15.3015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.0119,1.4355,0.3186,1,0,13.5482,0,4.4842,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.2833,1.2932,0,1,0,9.1291,0,3.3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9141,1.4371,0.9313,1,0,17.0333,0,9.471,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.0965,1.3848,1.001,1,0,17.1151,0,7.9581,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.4601,1.3104,0.999,1,0,8.6543,0,6.7771,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.8864,1.4441,1.0768,1,0,19.4597,0,7.7451,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.1042,1.0388,0.8899,1,0,0,0,4.5032,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,Act-1
7.9591,1.2153,1.1107,1,0,8.1425,0,8.7356,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
9.0333,1.0726,0.0002,2,0,0,0,2.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.5641,1.0532,0.8383,2,0,0,0,5.2718,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7757,1.2263,0.9563,1,0,15.3736,0,11.3083,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.4936,1.4501,1.0949,1,0,9.8884,0,8.3622,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3929,1.253,0.9298,1,0,8.679,0,5.6502,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.9383,1.0529,0.9256,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.5,1.2664,0.6989,1,0,8.466,0,2.8717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.4133,1.2656,0.8509,1,0,6.9889,0,3.4973,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2343,1.3939,0.9893,1,0,12.1637,0,6.952,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3485,1.2757,0.3868,1,0,8.8411,0,2.8717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7634,1.2255,0.8659,1,0,18.6397,0,7.5781,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.5333,1.0633,1.0186,1,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5776,1.1633,1.1074,0,0,18.3371,1,11.4742,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.1167,1.2448,0.9545,0,0,32.3339,0,7.0964,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.6136,1.2022,1.1456,0,0,21.0238,0,13.3295,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
7.4877,1.265,1.0237,0,0,18.8241,0,9.565,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.7481,1.2515,1.1332,0,0,4.1992,0,4.9744,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.6967,1.3902,1.1609,0,0,8.5604,0,16.0895,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7153,1.2591,1.1006,0,0,9.5072,0,9.8869,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.807,1.5054,1.0912,0,0,19.9022,0,8.7528,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.0729,1.3788,1.0784,0,0,15.0061,0,7.8572,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.4211,1.392,1.1939,0,0,11.662,0,7.8572,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.0996,1.2764,0.5421,0,0,23.5048,0,8.6004,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.5086,1.4991,0.8714,0,0,12.7685,0,8.2066,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
8.0427,1.5066,0.9739,0,0,15.721,0,8.7749,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act-1
8.0461,1.2413,0.8198,0,0,23.8387,0,12.5297,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8125,1.3647,1.0493,0,0,18.6283,0,8.1837,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.875,1.3647,1.0484,0,0,16.0701,0,7.5484,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.71,1.2416,1.023,0,0,17.9502,0,10.9177,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.4615,1.2593,0.6328,0,0,6.0813,0,2.8717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.1481,1.3428,1.0257,0,0,16.5741,0,8.1837,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9667,1.3811,0.0001,0,0,9.7016,0,4.1689,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.7679,1.4288,0.966,0,0,6.3226,0,7.0855,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,Act-1
7.9167,1.4373,0.8394,0,0,14.4885,0,7.0871,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.1556,1.292,0.9125,0,0,18.0229,0,10.4885,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,Act-1
7.4619,1.2169,0.8512,0,0,8.5355,0,14.9214,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,Act1
7.6012,1.126,0.8428,0,0,5.4147,0,9.1094,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Act-1
8.3472,1.2793,0,0,0,6.5824,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.1616,1.2698,0,0,0,5.1212,0,3.7204,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.6667,1.2902,0,0,0,3.9467,0,2.7495,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.1616,1.2674,0,0,0,5.038,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.5152,1.2674,0,0,0,3.9307,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.0379,1.2698,0,0,0,5.4839,0,3.3892,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.1616,1.2698,0,0,0,5.1932,0,3.3892,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
8.8194,1.1373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,Act-1
8.4697,1.2674,0,0,0,3.9709,0,2.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
8.4853,1.0923,0.816,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Act1
9.1625,1.0839,1.4527,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Act-1
8.7941,1.0923,1.087,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Act-1
8.4482,1.0923,1.1493,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Act-1
8.5292,1.1086,0.9159,0,0,0,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,Act-1
8.5417,1.259,0,0,0,4.6729,0,3.3892,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Act-1
8.2071,1.2674,0,0,0,4.9564,0,2.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.9167,1.259,0,0,0,3.1781,0,2.7495,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Act-1
8,1.2785,0,0,0,7.4709,0,2.7495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Act-1
7.7204,1.2829,0.8974,0,0,13.3415,0,14.4585,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.4896,1.2827,0.992,0,0,29.5801,0,13.6499,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,Act-1
8.1458,1.2895,0.8079,0,0,13.0552,0,6.9966,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,Act-1
9.2778,1.1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Act-1
8.3148,1.112,0.0493,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Act-1
8.2,1.2982,0,0,0,1.4456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Act-1
8.386,1.2209,0.921,0,1,1.2989,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Act-1
8.2917,1.4024,1.0791,0,0,8.4008,0,6.5582,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.8755,1.2898,0.965,0,0,27.3194,0,11.5279,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.8889,1.3429,0.963,0,0,14.6278,0,11.4869,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
9.2222,1.1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.553,1.3822,1.1172,0,0,5.6409,0,7.0382,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.2917,1.3884,1.1108,0,0,10.8307,0,7.6555,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.4233,1.1747,0.6059,0,0,8.7546,0,7.0062,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act1
8.5866,1.1084,0.3226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Act-1
7.5833,1.3944,0.7401,0,1,11.9625,0,8.0073,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Act-1
8.5227,1.3337,1.0776,0,0,5.8475,0,7.0382,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.1458,1.338,1.0988,0,0,5.7412,0,6.4958,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3944,1.3088,1.1712,0,0,7.0627,0,6.1548,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.098,1.3923,0.678,0,0,10.0494,0,6.1548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.276,1.093,0.1296,0,0,0,0,5.744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.3712,1.1675,1.0684,0,0,6.4064,0,7.5493,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Act-1
7.951,1.3749,1.0605,0,0,16.2389,0,7.233,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
8.3519,1.3956,0.8436,0,0,8.9746,0,6.0572,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8,1.4109,0.7858,0,0,13.9026,0,6.3256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6917,1.3583,0.557,0,0,9.0214,0,5.1312,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
9.1667,1.1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Act-1
8.25,1.3429,1.1345,0,0,8.7774,0,7.1918,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act-1
7.7857,1.2745,0.89,0,0,10.2238,0,5.6725,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
8.8,1.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.679,1.2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
